edition,team_id,team,player_id,player,match_number,match_id,stage,opponent,team_match_number,nominal_minutes,lineup_status,availability_status,played_minutes,suspension_unavailable_minutes,injury_unavailable_minutes,union_unavailable_minutes,opportunity_denominator_minutes,injury_source_url,injury_evidence_note,participation_source_url,participation_source_archive
2014,43922,Argentina,182372,Javier MASCHERANO,11,300186477,group,Bosnia-Herzegovina,1,90,starter,played,90,0,0,0,90,,,https://api.fifa.com/api/v3/live/football/17/251164/255931/300186477?language=en,data/raw/2014/fifa/live/m011_300186477.json
2014,43922,Argentina,182372,Javier MASCHERANO,27,300186466,group,Iran,2,90,starter,played,90,0,0,0,90,,,https://api.fifa.com/api/v3/live/football/17/251164/255931/300186466?language=en,data/raw/2014/fifa/live/m027_300186466.json
2014,43922,Argentina,182372,Javier MASCHERANO,43,300186458,group,Nigeria,3,90,starter,played,90,0,0,0,90,,,https://api.fifa.com/api/v3/live/football/17/251164/255931/300186458?language=en,data/raw/2014/fifa/live/m043_300186458.json
2014,43922,Argentina,182372,Javier MASCHERANO,55,300186503,round_of_16,Switzerland,4,120,starter,played,120,0,0,0,120,,,https://api.fifa.com/api/v3/live/football/17/251164/255951/300186503?language=en,data/raw/2014/fifa/live/m055_300186503.json
2014,43922,Argentina,182372,Javier MASCHERANO,60,300186504,quarter_final,Belgium,5,90,starter,played,90,0,0,0,90,,,https://api.fifa.com/api/v3/live/football/17/251164/255953/300186504?language=en,data/raw/2014/fifa/live/m060_300186504.json
2014,43922,Argentina,182372,Javier MASCHERANO,62,300186490,semi_final,Netherlands,6,120,starter,played,120,0,0,0,120,,,https://api.fifa.com/api/v3/live/football/17/251164/255955/300186490?language=en,data/raw/2014/fifa/live/m062_300186490.json
2014,43922,Argentina,182372,Javier MASCHERANO,64,300186501,final,Germany,7,120,starter,played,120,0,0,0,120,,,https://api.fifa.com/api/v3/live/football/17/251164/255959/300186501?language=en,data/raw/2014/fifa/live/m064_300186501.json
2014,43922,Argentina,200130,Ezequiel GARAY,11,300186477,group,Bosnia-Herzegovina,1,90,starter,played,90,0,0,0,90,,,https://api.fifa.com/api/v3/live/football/17/251164/255931/300186477?language=en,data/raw/2014/fifa/live/m011_300186477.json
2014,43922,Argentina,200130,Ezequiel GARAY,27,300186466,group,Iran,2,90,starter,played,90,0,0,0,90,,,https://api.fifa.com/api/v3/live/football/17/251164/255931/300186466?language=en,data/raw/2014/fifa/live/m027_300186466.json
2014,43922,Argentina,200130,Ezequiel GARAY,43,300186458,group,Nigeria,3,90,starter,played,90,0,0,0,90,,,https://api.fifa.com/api/v3/live/football/17/251164/255931/300186458?language=en,data/raw/2014/fifa/live/m043_300186458.json
2014,43922,Argentina,200130,Ezequiel GARAY,55,300186503,round_of_16,Switzerland,4,120,starter,played,120,0,0,0,120,,,https://api.fifa.com/api/v3/live/football/17/251164/255951/300186503?language=en,data/raw/2014/fifa/live/m055_300186503.json
2014,43922,Argentina,200130,Ezequiel GARAY,60,300186504,quarter_final,Belgium,5,90,starter,played,90,0,0,0,90,,,https://api.fifa.com/api/v3/live/football/17/251164/255953/300186504?language=en,data/raw/2014/fifa/live/m060_300186504.json
2014,43922,Argentina,200130,Ezequiel GARAY,62,300186490,semi_final,Netherlands,6,120,starter,played,120,0,0,0,120,,,https://api.fifa.com/api/v3/live/football/17/251164/255955/300186490?language=en,data/raw/2014/fifa/live/m062_300186490.json
2014,43922,Argentina,200130,Ezequiel GARAY,64,300186501,final,Germany,7,120,starter,played,120,0,0,0,120,,,https://api.fifa.com/api/v3/live/football/17/251164/255959/300186501?language=en,data/raw/2014/fifa/live/m064_300186501.json
2014,43922,Argentina,200133,Lucas BIGLIA,11,300186477,group,Bosnia-Herzegovina,1,90,used_substitute,played,4,0,0,0,90,,,https://api.fifa.com/api/v3/live/football/17/251164/255931/300186477?language=en,data/raw/2014/fifa/live/m011_300186477.json
2014,43922,Argentina,200133,Lucas BIGLIA,27,300186466,group,Iran,2,90,used_substitute,played,0,0,0,0,90,,,https://api.fifa.com/api/v3/live/football/17/251164/255931/300186466?language=en,data/raw/2014/fifa/live/m027_300186466.json
2014,43922,Argentina,200133,Lucas BIGLIA,43,300186458,group,Nigeria,3,90,used_substitute,played,0,0,0,0,90,,,https://api.fifa.com/api/v3/live/football/17/251164/255931/300186458?language=en,data/raw/2014/fifa/live/m043_300186458.json
2014,43922,Argentina,200133,Lucas BIGLIA,55,300186503,round_of_16,Switzerland,4,120,used_substitute,played,15,0,0,0,120,,,https://api.fifa.com/api/v3/live/football/17/251164/255951/300186503?language=en,data/raw/2014/fifa/live/m055_300186503.json
2014,43922,Argentina,200133,Lucas BIGLIA,60,300186504,quarter_final,Belgium,5,90,starter,played,90,0,0,0,90,,,https://api.fifa.com/api/v3/live/football/17/251164/255953/300186504?language=en,data/raw/2014/fifa/live/m060_300186504.json
2014,43922,Argentina,200133,Lucas BIGLIA,62,300186490,semi_final,Netherlands,6,120,starter,played,120,0,0,0,120,,,https://api.fifa.com/api/v3/live/football/17/251164/255955/300186490?language=en,data/raw/2014/fifa/live/m062_300186490.json
2014,43922,Argentina,200133,Lucas BIGLIA,64,300186501,final,Germany,7,120,starter,played,120,0,0,0,120,,,https://api.fifa.com/api/v3/live/football/17/251164/255959/300186501?language=en,data/raw/2014/fifa/live/m064_300186501.json
2014,43922,Argentina,228528,Sergio AGUERO,11,300186477,group,Bosnia-Herzegovina,1,90,starter,played,86,0,0,0,90,,,https://api.fifa.com/api/v3/live/football/17/251164/255931/300186477?language=en,data/raw/2014/fifa/live/m011_300186477.json
2014,43922,Argentina,228528,Sergio AGUERO,27,300186466,group,Iran,2,90,starter,played,75,0,0,0,90,,,https://api.fifa.com/api/v3/live/football/17/251164/255931/300186466?language=en,data/raw/2014/fifa/live/m027_300186466.json
2014,43922,Argentina,228528,Sergio AGUERO,43,300186458,group,Nigeria,3,90,starter,played,37,0,0,0,90,,,https://api.fifa.com/api/v3/live/football/17/251164/255931/300186458?language=en,data/raw/2014/fifa/live/m043_300186458.json
2014,43922,Argentina,228528,Sergio AGUERO,55,300186503,round_of_16,Switzerland,4,120,unused_substitute,bench,0,0,0,0,120,,,https://api.fifa.com/api/v3/live/football/17/251164/255951/300186503?language=en,data/raw/2014/fifa/live/m055_300186503.json
2014,43922,Argentina,228528,Sergio AGUERO,60,300186504,quarter_final,Belgium,5,90,unused_substitute,bench,0,0,0,0,90,,,https://api.fifa.com/api/v3/live/football/17/251164/255953/300186504?language=en,data/raw/2014/fifa/live/m060_300186504.json
2014,43922,Argentina,228528,Sergio AGUERO,62,300186490,semi_final,Netherlands,6,120,used_substitute,played,39,0,0,0,120,,,https://api.fifa.com/api/v3/live/football/17/251164/255955/300186490?language=en,data/raw/2014/fifa/live/m062_300186490.json
2014,43922,Argentina,228528,Sergio AGUERO,64,300186501,final,Germany,7,120,used_substitute,played,75,0,0,0,120,,,https://api.fifa.com/api/v3/live/football/17/251164/255959/300186501?language=en,data/raw/2014/fifa/live/m064_300186501.json
2014,43922,Argentina,233703,Martin DEMICHELIS,11,300186477,group,Bosnia-Herzegovina,1,90,unused_substitute,bench,0,0,0,0,90,,,https://api.fifa.com/api/v3/live/football/17/251164/255931/300186477?language=en,data/raw/2014/fifa/live/m011_300186477.json
2014,43922,Argentina,233703,Martin DEMICHELIS,27,300186466,group,Iran,2,90,unused_substitute,bench,0,0,0,0,90,,,https://api.fifa.com/api/v3/live/football/17/251164/255931/300186466?language=en,data/raw/2014/fifa/live/m027_300186466.json
2014,43922,Argentina,233703,Martin DEMICHELIS,43,300186458,group,Nigeria,3,90,unused_substitute,bench,0,0,0,0,90,,,https://api.fifa.com/api/v3/live/football/17/251164/255931/300186458?language=en,data/raw/2014/fifa/live/m043_300186458.json
2014,43922,Argentina,233703,Martin DEMICHELIS,55,300186503,round_of_16,Switzerland,4,120,unused_substitute,bench,0,0,0,0,120,,,https://api.fifa.com/api/v3/live/football/17/251164/255951/300186503?language=en,data/raw/2014/fifa/live/m055_300186503.json
2014,43922,Argentina,233703,Martin DEMICHELIS,60,300186504,quarter_final,Belgium,5,90,starter,played,90,0,0,0,90,,,https://api.fifa.com/api/v3/live/football/17/251164/255953/300186504?language=en,data/raw/2014/fifa/live/m060_300186504.json
2014,43922,Argentina,233703,Martin DEMICHELIS,62,300186490,semi_final,Netherlands,6,120,starter,played,120,0,0,0,120,,,https://api.fifa.com/api/v3/live/football/17/251164/255955/300186490?language=en,data/raw/2014/fifa/live/m062_300186490.json
2014,43922,Argentina,233703,Martin DEMICHELIS,64,300186501,final,Germany,7,120,starter,played,120,0,0,0,120,,,https://api.fifa.com/api/v3/live/football/17/251164/255959/300186501?language=en,data/raw/2014/fifa/live/m064_300186501.json
2014,43922,Argentina,266800,Angel DI MARIA,11,300186477,group,Bosnia-Herzegovina,1,90,starter,played,90,0,0,0,90,,,https://api.fifa.com/api/v3/live/football/17/251164/255931/300186477?language=en,data/raw/2014/fifa/live/m011_300186477.json
2014,43922,Argentina,266800,Angel DI MARIA,27,300186466,group,Iran,2,90,starter,played,90,0,0,0,90,,,https://api.fifa.com/api/v3/live/football/17/251164/255931/300186466?language=en,data/raw/2014/fifa/live/m027_300186466.json
2014,43922,Argentina,266800,Angel DI MARIA,43,300186458,group,Nigeria,3,90,starter,played,90,0,0,0,90,,,https://api.fifa.com/api/v3/live/football/17/251164/255931/300186458?language=en,data/raw/2014/fifa/live/m043_300186458.json
2014,43922,Argentina,266800,Angel DI MARIA,55,300186503,round_of_16,Switzerland,4,120,starter,played,120,0,0,0,120,,,https://api.fifa.com/api/v3/live/football/17/251164/255951/300186503?language=en,data/raw/2014/fifa/live/m055_300186503.json
2014,43922,Argentina,266800,Angel DI MARIA,60,300186504,quarter_final,Belgium,5,90,starter,injured,32,0,58,58,32,https://www.fifa.com/es/articles/di-maria-mundial-goles-participaciones-mejores-partidos,Thigh muscle tear caused the quarter-final exit and subsequent semi-final absence,https://api.fifa.com/api/v3/live/football/17/251164/255953/300186504?language=en,data/raw/2014/fifa/live/m060_300186504.json
2014,43922,Argentina,266800,Angel DI MARIA,62,300186490,semi_final,Netherlands,6,120,absent,injured,0,0,90,90,30,https://www.fifa.com/es/articles/di-maria-mundial-goles-participaciones-mejores-partidos,Thigh muscle tear ruled him out of the semi-final,https://api.fifa.com/api/v3/live/football/17/251164/255955/300186490?language=en,data/raw/2014/fifa/live/m062_300186490.json
2014,43922,Argentina,266800,Angel DI MARIA,64,300186501,final,Germany,7,120,unused_substitute,bench,0,0,0,0,120,,,https://api.fifa.com/api/v3/live/football/17/251164/255959/300186501?language=en,data/raw/2014/fifa/live/m064_300186501.json
2014,43922,Argentina,318688,Marcos ROJO,11,300186477,group,Bosnia-Herzegovina,1,90,starter,played,90,0,0,0,90,,,https://api.fifa.com/api/v3/live/football/17/251164/255931/300186477?language=en,data/raw/2014/fifa/live/m011_300186477.json
2014,43922,Argentina,318688,Marcos ROJO,27,300186466,group,Iran,2,90,starter,played,90,0,0,0,90,,,https://api.fifa.com/api/v3/live/football/17/251164/255931/300186466?language=en,data/raw/2014/fifa/live/m027_300186466.json
2014,43922,Argentina,318688,Marcos ROJO,43,300186458,group,Nigeria,3,90,starter,played,90,0,0,0,90,,,https://api.fifa.com/api/v3/live/football/17/251164/255931/300186458?language=en,data/raw/2014/fifa/live/m043_300186458.json
2014,43922,Argentina,318688,Marcos ROJO,55,300186503,round_of_16,Switzerland,4,120,starter,played,105,0,0,0,120,,,https://api.fifa.com/api/v3/live/football/17/251164/255951/300186503?language=en,data/raw/2014/fifa/live/m055_300186503.json
2014,43922,Argentina,318688,Marcos ROJO,60,300186504,quarter_final,Belgium,5,90,absent,suspended,0,90,0,90,0,,,https://api.fifa.com/api/v3/live/football/17/251164/255953/300186504?language=en,data/raw/2014/fifa/live/m060_300186504.json
2014,43922,Argentina,318688,Marcos ROJO,62,300186490,semi_final,Netherlands,6,120,starter,played,120,0,0,0,120,,,https://api.fifa.com/api/v3/live/football/17/251164/255955/300186490?language=en,data/raw/2014/fifa/live/m062_300186490.json
2014,43922,Argentina,318688,Marcos ROJO,64,300186501,final,Germany,7,120,starter,played,120,0,0,0,120,,,https://api.fifa.com/api/v3/live/football/17/251164/255959/300186501?language=en,data/raw/2014/fifa/live/m064_300186501.json
2014,43924,Brazil,179038,JULIO CESAR,1,300186456,group,Croatia,1,90,starter,played,90,0,0,0,90,,,https://api.fifa.com/api/v3/live/football/17/251164/255931/300186456?language=en,data/raw/2014/fifa/live/m001_300186456.json
2014,43924,Brazil,179038,JULIO CESAR,17,300186509,group,Mexico,2,90,starter,played,90,0,0,0,90,,,https://api.fifa.com/api/v3/live/football/17/251164/255931/300186509?language=en,data/raw/2014/fifa/live/m017_300186509.json
2014,43924,Brazil,179038,JULIO CESAR,33,300186472,group,Cameroon,3,90,starter,played,90,0,0,0,90,,,https://api.fifa.com/api/v3/live/football/17/251164/255931/300186472?language=en,data/raw/2014/fifa/live/m033_300186472.json
2014,43924,Brazil,179038,JULIO CESAR,49,300186487,round_of_16,Chile,4,120,starter,played,120,0,0,0,120,,,https://api.fifa.com/api/v3/live/football/17/251164/255951/300186487?language=en,data/raw/2014/fifa/live/m049_300186487.json
2014,43924,Brazil,179038,JULIO CESAR,57,300186461,quarter_final,Colombia,5,90,starter,played,90,0,0,0,90,,,https://api.fifa.com/api/v3/live/football/17/251164/255953/300186461?language=en,data/raw/2014/fifa/live/m057_300186461.json
2014,43924,Brazil,179038,JULIO CESAR,61,300186474,semi_final,Germany,6,90,starter,played,90,0,0,0,90,,,https://api.fifa.com/api/v3/live/football/17/251164/255955/300186474?language=en,data/raw/2014/fifa/live/m061_300186474.json
2014,43924,Brazil,179038,JULIO CESAR,63,300186502,third_place,Netherlands,7,90,starter,played,90,0,0,0,90,,,https://api.fifa.com/api/v3/live/football/17/251164/255957/300186502?language=en,data/raw/2014/fifa/live/m063_300186502.json
2014,43924,Brazil,190962,DANI ALVES,1,300186456,group,Croatia,1,90,starter,played,90,0,0,0,90,,,https://api.fifa.com/api/v3/live/football/17/251164/255931/300186456?language=en,data/raw/2014/fifa/live/m001_300186456.json
2014,43924,Brazil,190962,DANI ALVES,17,300186509,group,Mexico,2,90,starter,played,90,0,0,0,90,,,https://api.fifa.com/api/v3/live/football/17/251164/255931/300186509?language=en,data/raw/2014/fifa/live/m017_300186509.json
2014,43924,Brazil,190962,DANI ALVES,33,300186472,group,Cameroon,3,90,starter,played,90,0,0,0,90,,,https://api.fifa.com/api/v3/live/football/17/251164/255931/300186472?language=en,data/raw/2014/fifa/live/m033_300186472.json
2014,43924,Brazil,190962,DANI ALVES,49,300186487,round_of_16,Chile,4,120,starter,played,120,0,0,0,120,,,https://api.fifa.com/api/v3/live/football/17/251164/255951/300186487?language=en,data/raw/2014/fifa/live/m049_300186487.json
2014,43924,Brazil,190962,DANI ALVES,57,300186461,quarter_final,Colombia,5,90,unused_substitute,bench,0,0,0,0,90,,,https://api.fifa.com/api/v3/live/football/17/251164/255953/300186461?language=en,data/raw/2014/fifa/live/m057_300186461.json
2014,43924,Brazil,190962,DANI ALVES,61,300186474,semi_final,Germany,6,90,unused_substitute,bench,0,0,0,0,90,,,https://api.fifa.com/api/v3/live/football/17/251164/255955/300186474?language=en,data/raw/2014/fifa/live/m061_300186474.json
2014,43924,Brazil,190962,DANI ALVES,63,300186502,third_place,Netherlands,7,90,unused_substitute,bench,0,0,0,0,90,,,https://api.fifa.com/api/v3/live/football/17/251164/255957/300186502?language=en,data/raw/2014/fifa/live/m063_300186502.json
2014,43924,Brazil,208016,FERNANDINHO,1,300186456,group,Croatia,1,90,unused_substitute,bench,0,0,0,0,90,,,https://api.fifa.com/api/v3/live/football/17/251164/255931/300186456?language=en,data/raw/2014/fifa/live/m001_300186456.json
2014,43924,Brazil,208016,FERNANDINHO,17,300186509,group,Mexico,2,90,unused_substitute,bench,0,0,0,0,90,,,https://api.fifa.com/api/v3/live/football/17/251164/255931/300186509?language=en,data/raw/2014/fifa/live/m017_300186509.json
2014,43924,Brazil,208016,FERNANDINHO,33,300186472,group,Cameroon,3,90,used_substitute,played,45,0,0,0,90,,,https://api.fifa.com/api/v3/live/football/17/251164/255931/300186472?language=en,data/raw/2014/fifa/live/m033_300186472.json
2014,43924,Brazil,208016,FERNANDINHO,49,300186487,round_of_16,Chile,4,120,starter,played,71,0,0,0,120,,,https://api.fifa.com/api/v3/live/football/17/251164/255951/300186487?language=en,data/raw/2014/fifa/live/m049_300186487.json
2014,43924,Brazil,208016,FERNANDINHO,57,300186461,quarter_final,Colombia,5,90,starter,played,90,0,0,0,90,,,https://api.fifa.com/api/v3/live/football/17/251164/255953/300186461?language=en,data/raw/2014/fifa/live/m057_300186461.json
2014,43924,Brazil,208016,FERNANDINHO,61,300186474,semi_final,Germany,6,90,starter,played,45,0,0,0,90,,,https://api.fifa.com/api/v3/live/football/17/251164/255955/300186474?language=en,data/raw/2014/fifa/live/m061_300186474.json
2014,43924,Brazil,208016,FERNANDINHO,63,300186502,third_place,Netherlands,7,90,used_substitute,played,45,0,0,0,90,,,https://api.fifa.com/api/v3/live/football/17/251164/255957/300186502?language=en,data/raw/2014/fifa/live/m063_300186502.json
2014,43924,Brazil,217172,JO,1,300186456,group,Croatia,1,90,unused_substitute,bench,0,0,0,0,90,,,https://api.fifa.com/api/v3/live/football/17/251164/255931/300186456?language=en,data/raw/2014/fifa/live/m001_300186456.json
2014,43924,Brazil,217172,JO,17,300186509,group,Mexico,2,90,used_substitute,played,23,0,0,0,90,,,https://api.fifa.com/api/v3/live/football/17/251164/255931/300186509?language=en,data/raw/2014/fifa/live/m017_300186509.json
2014,43924,Brazil,217172,JO,33,300186472,group,Cameroon,3,90,unused_substitute,bench,0,0,0,0,90,,,https://api.fifa.com/api/v3/live/football/17/251164/255931/300186472?language=en,data/raw/2014/fifa/live/m033_300186472.json
2014,43924,Brazil,217172,JO,49,300186487,round_of_16,Chile,4,120,used_substitute,played,57,0,0,0,120,,,https://api.fifa.com/api/v3/live/football/17/251164/255951/300186487?language=en,data/raw/2014/fifa/live/m049_300186487.json
2014,43924,Brazil,217172,JO,57,300186461,quarter_final,Colombia,5,90,unused_substitute,bench,0,0,0,0,90,,,https://api.fifa.com/api/v3/live/football/17/251164/255953/300186461?language=en,data/raw/2014/fifa/live/m057_300186461.json
2014,43924,Brazil,217172,JO,61,300186474,semi_final,Germany,6,90,unused_substitute,bench,0,0,0,0,90,,,https://api.fifa.com/api/v3/live/football/17/251164/255955/300186474?language=en,data/raw/2014/fifa/live/m061_300186474.json
2014,43924,Brazil,217172,JO,63,300186502,third_place,Netherlands,7,90,starter,played,90,0,0,0,90,,,https://api.fifa.com/api/v3/live/football/17/251164/255957/300186502?language=en,data/raw/2014/fifa/live/m063_300186502.json
2014,43924,Brazil,289964,THIAGO SILVA,1,300186456,group,Croatia,1,90,starter,played,90,0,0,0,90,,,https://api.fifa.com/api/v3/live/football/17/251164/255931/300186456?language=en,data/raw/2014/fifa/live/m001_300186456.json
2014,43924,Brazil,289964,THIAGO SILVA,17,300186509,group,Mexico,2,90,starter,played,90,0,0,0,90,,,https://api.fifa.com/api/v3/live/football/17/251164/255931/300186509?language=en,data/raw/2014/fifa/live/m017_300186509.json
2014,43924,Brazil,289964,THIAGO SILVA,33,300186472,group,Cameroon,3,90,starter,played,90,0,0,0,90,,,https://api.fifa.com/api/v3/live/football/17/251164/255931/300186472?language=en,data/raw/2014/fifa/live/m033_300186472.json
2014,43924,Brazil,289964,THIAGO SILVA,49,300186487,round_of_16,Chile,4,120,starter,played,120,0,0,0,120,,,https://api.fifa.com/api/v3/live/football/17/251164/255951/300186487?language=en,data/raw/2014/fifa/live/m049_300186487.json
2014,43924,Brazil,289964,THIAGO SILVA,57,300186461,quarter_final,Colombia,5,90,starter,played,90,0,0,0,90,,,https://api.fifa.com/api/v3/live/football/17/251164/255953/300186461?language=en,data/raw/2014/fifa/live/m057_300186461.json
2014,43924,Brazil,289964,THIAGO SILVA,61,300186474,semi_final,Germany,6,90,absent,suspended,0,90,0,90,0,,,https://api.fifa.com/api/v3/live/football/17/251164/255955/300186474?language=en,data/raw/2014/fifa/live/m061_300186474.json
2014,43924,Brazil,289964,THIAGO SILVA,63,300186502,third_place,Netherlands,7,90,starter,played,90,0,0,0,90,,,https://api.fifa.com/api/v3/live/football/17/251164/255957/300186502?language=en,data/raw/2014/fifa/live/m063_300186502.json
2014,43924,Brazil,298959,RAMIRES,1,300186456,group,Croatia,1,90,used_substitute,played,3,0,0,0,90,,,https://api.fifa.com/api/v3/live/football/17/251164/255931/300186456?language=en,data/raw/2014/fifa/live/m001_300186456.json
2014,43924,Brazil,298959,RAMIRES,17,300186509,group,Mexico,2,90,starter,played,45,0,0,0,90,,,https://api.fifa.com/api/v3/live/football/17/251164/255931/300186509?language=en,data/raw/2014/fifa/live/m017_300186509.json
2014,43924,Brazil,298959,RAMIRES,33,300186472,group,Cameroon,3,90,used_substitute,played,28,0,0,0,90,,,https://api.fifa.com/api/v3/live/football/17/251164/255931/300186472?language=en,data/raw/2014/fifa/live/m033_300186472.json
2014,43924,Brazil,298959,RAMIRES,49,300186487,round_of_16,Chile,4,120,used_substitute,played,49,0,0,0,120,,,https://api.fifa.com/api/v3/live/football/17/251164/255951/300186487?language=en,data/raw/2014/fifa/live/m049_300186487.json
2014,43924,Brazil,298959,RAMIRES,57,300186461,quarter_final,Colombia,5,90,used_substitute,played,8,0,0,0,90,,,https://api.fifa.com/api/v3/live/football/17/251164/255953/300186461?language=en,data/raw/2014/fifa/live/m057_300186461.json
2014,43924,Brazil,298959,RAMIRES,61,300186474,semi_final,Germany,6,90,used_substitute,played,45,0,0,0,90,,,https://api.fifa.com/api/v3/live/football/17/251164/255955/300186474?language=en,data/raw/2014/fifa/live/m061_300186474.json
2014,43924,Brazil,298959,RAMIRES,63,300186502,third_place,Netherlands,7,90,starter,played,72,0,0,0,90,,,https://api.fifa.com/api/v3/live/football/17/251164/255957/300186502?language=en,data/raw/2014/fifa/live/m063_300186502.json
2014,43924,Brazil,312868,OSCAR,1,300186456,group,Croatia,1,90,starter,played,90,0,0,0,90,,,https://api.fifa.com/api/v3/live/football/17/251164/255931/300186456?language=en,data/raw/2014/fifa/live/m001_300186456.json
2014,43924,Brazil,312868,OSCAR,17,300186509,group,Mexico,2,90,starter,played,83,0,0,0,90,,,https://api.fifa.com/api/v3/live/football/17/251164/255931/300186509?language=en,data/raw/2014/fifa/live/m017_300186509.json
2014,43924,Brazil,312868,OSCAR,33,300186472,group,Cameroon,3,90,starter,played,90,0,0,0,90,,,https://api.fifa.com/api/v3/live/football/17/251164/255931/300186472?language=en,data/raw/2014/fifa/live/m033_300186472.json
2014,43924,Brazil,312868,OSCAR,49,300186487,round_of_16,Chile,4,120,starter,played,105,0,0,0,120,,,https://api.fifa.com/api/v3/live/football/17/251164/255951/300186487?language=en,data/raw/2014/fifa/live/m049_300186487.json
2014,43924,Brazil,312868,OSCAR,57,300186461,quarter_final,Colombia,5,90,starter,played,90,0,0,0,90,,,https://api.fifa.com/api/v3/live/football/17/251164/255953/300186461?language=en,data/raw/2014/fifa/live/m057_300186461.json
2014,43924,Brazil,312868,OSCAR,61,300186474,semi_final,Germany,6,90,starter,played,90,0,0,0,90,,,https://api.fifa.com/api/v3/live/football/17/251164/255955/300186474?language=en,data/raw/2014/fifa/live/m061_300186474.json
2014,43924,Brazil,312868,OSCAR,63,300186502,third_place,Netherlands,7,90,starter,played,90,0,0,0,90,,,https://api.fifa.com/api/v3/live/football/17/251164/255957/300186502?language=en,data/raw/2014/fifa/live/m063_300186502.json
2014,43924,Brazil,314197,NEYMAR,1,300186456,group,Croatia,1,90,starter,played,87,0,0,0,90,,,https://api.fifa.com/api/v3/live/football/17/251164/255931/300186456?language=en,data/raw/2014/fifa/live/m001_300186456.json
2014,43924,Brazil,314197,NEYMAR,17,300186509,group,Mexico,2,90,starter,played,90,0,0,0,90,,,https://api.fifa.com/api/v3/live/football/17/251164/255931/300186509?language=en,data/raw/2014/fifa/live/m017_300186509.json
2014,43924,Brazil,314197,NEYMAR,33,300186472,group,Cameroon,3,90,starter,played,70,0,0,0,90,,,https://api.fifa.com/api/v3/live/football/17/251164/255931/300186472?language=en,data/raw/2014/fifa/live/m033_300186472.json
2014,43924,Brazil,314197,NEYMAR,49,300186487,round_of_16,Chile,4,120,starter,played,120,0,0,0,120,,,https://api.fifa.com/api/v3/live/football/17/251164/255951/300186487?language=en,data/raw/2014/fifa/live/m049_300186487.json
2014,43924,Brazil,314197,NEYMAR,57,300186461,quarter_final,Colombia,5,90,starter,injured,87,0,3,3,87,https://inside.fifa.com/tournaments/mens/worldcup/2014brazil/news/worldcupathome-brazil-colombia-2014-neymar-3072768,Fractured vertebra ended his tournament after the quarter-final injury exit,https://api.fifa.com/api/v3/live/football/17/251164/255953/300186461?language=en,data/raw/2014/fifa/live/m057_300186461.json
2014,43924,Brazil,314197,NEYMAR,61,300186474,semi_final,Germany,6,90,absent,injured,0,0,90,90,0,https://inside.fifa.com/tournaments/mens/worldcup/2014brazil/news/worldcupathome-brazil-colombia-2014-neymar-3072768,Competition-ending back injury ruled him out of the semi-final,https://api.fifa.com/api/v3/live/football/17/251164/255955/300186474?language=en,data/raw/2014/fifa/live/m061_300186474.json
2014,43924,Brazil,314197,NEYMAR,63,300186502,third_place,Netherlands,7,90,absent,injured,0,0,90,90,0,https://www.fifa.com/pt/tournaments/mens/worldcup/articles/neymar-retorno-brasil-copa-do-mundo-numeros,Competition-ending back injury ruled him out of the third-place match,https://api.fifa.com/api/v3/live/football/17/251164/255957/300186502?language=en,data/raw/2014/fifa/live/m063_300186502.json
2014,43924,Brazil,318172,HULK,1,300186456,group,Croatia,1,90,starter,played,67,0,0,0,90,,,https://api.fifa.com/api/v3/live/football/17/251164/255931/300186456?language=en,data/raw/2014/fifa/live/m001_300186456.json
2014,43924,Brazil,318172,HULK,17,300186509,group,Mexico,2,90,unused_substitute,bench,0,0,0,0,90,,,https://api.fifa.com/api/v3/live/football/17/251164/255931/300186509?language=en,data/raw/2014/fifa/live/m017_300186509.json
2014,43924,Brazil,318172,HULK,33,300186472,group,Cameroon,3,90,starter,played,62,0,0,0,90,,,https://api.fifa.com/api/v3/live/football/17/251164/255931/300186472?language=en,data/raw/2014/fifa/live/m033_300186472.json
2014,43924,Brazil,318172,HULK,49,300186487,round_of_16,Chile,4,120,starter,played,120,0,0,0,120,,,https://api.fifa.com/api/v3/live/football/17/251164/255951/300186487?language=en,data/raw/2014/fifa/live/m049_300186487.json
2014,43924,Brazil,318172,HULK,57,300186461,quarter_final,Colombia,5,90,starter,played,82,0,0,0,90,,,https://api.fifa.com/api/v3/live/football/17/251164/255953/300186461?language=en,data/raw/2014/fifa/live/m057_300186461.json
2014,43924,Brazil,318172,HULK,61,300186474,semi_final,Germany,6,90,starter,played,45,0,0,0,90,,,https://api.fifa.com/api/v3/live/football/17/251164/255955/300186474?language=en,data/raw/2014/fifa/live/m061_300186474.json
2014,43924,Brazil,318172,HULK,63,300186502,third_place,Netherlands,7,90,used_substitute,played,18,0,0,0,90,,,https://api.fifa.com/api/v3/live/football/17/251164/255957/300186502?language=en,data/raw/2014/fifa/live/m063_300186502.json
2014,43924,Brazil,367913,DANTE,1,300186456,group,Croatia,1,90,unused_substitute,bench,0,0,0,0,90,,,https://api.fifa.com/api/v3/live/football/17/251164/255931/300186456?language=en,data/raw/2014/fifa/live/m001_300186456.json
2014,43924,Brazil,367913,DANTE,17,300186509,group,Mexico,2,90,unused_substitute,bench,0,0,0,0,90,,,https://api.fifa.com/api/v3/live/football/17/251164/255931/300186509?language=en,data/raw/2014/fifa/live/m017_300186509.json
