edition,edition_status,ledger,team_id,team,player_id,player,rho,mu,lambda,omega,group_caution_min,group_dismissal_min,group_served_matches,group_served_min,knockout_in_match_min,knockout_accumulation_window_min,knockout_served_matches,knockout_served_min,exp_susp_grp_unweighted_min,exp_susp_unweighted_min,exp_susp_all_unweighted_min,exact_clock_q_min,exp_susp_prime_unweighted_min,exp_susp_grp_min,exp_susp_min,exp_susp_all_min,exp_susp_prime_min
2026,provisional_M100,full,43960,Netherlands,336098,Memphis DEPAY,2,1.25,0.5,0.130769231,187,0,0,0,0,0,0,0,187,0,187,14,194,24.453846,0,24.453846,25.369231
2026,provisional_M100,full,43960,Netherlands,448140,Micky VAN DE VEN,2,1.25,0.5,0.682051282,186,0,0,0,0,0,0,0,186,0,186,6,189,126.861538,0,126.861538,128.907692
2026,provisional_M100,full,43960,Netherlands,489518,Crysencio SUMMERVILLE,2,1.25,0.5,0.648717949,209,0,0,0,0,0,0,0,209,0,209,36,227,135.582051,0,135.582051,147.258974
2026,provisional_M100,full,43961,Norway,483442,Patrick BERG,2,1.25,0.5,0.778947368,80,0,0,0,0,0,0,0,80,0,80,86,123,62.315789,0,62.315789,95.810526
2026,provisional_M100,full,43961,Norway,483448,Antonio NUSA,2,1.25,0.5,0.561403509,0,0,0,0,52,180,0,0,0,232,232,52,258,0,130.245614,130.245614,144.842105
2026,provisional_M100,full,43961,Norway,483516,Kristoffer AJER,2,1.25,0.5,0.842105263,0,0,0,0,6,0,0,0,0,6,6,6,9,0,5.052632,5.052632,7.578947
2026,provisional_M100,full,43963,Portugal,384752,RUBEN DIAS,2,1.25,0.5,0.8,0,0,0,0,73,180,0,0,0,253,253,92,299,0,202.4,202.4,239.2
2026,provisional_M100,full,43963,Portugal,395205,BERNARDO SILVA,2,1.25,0.5,0.208888889,257,0,0,0,1,90,0,0,257,91,348,92,394,53.684444,19.008889,72.693333,82.302222
2026,provisional_M100,full,43963,Portugal,395212,NELSON SEMEDO,2,1.25,0.5,0.277777778,182,0,0,0,0,0,0,0,182,0,182,7,185.5,50.555556,0,50.555556,51.527778
2026,provisional_M100,full,43963,Portugal,489704,RENATO VEIGA,2,1.25,0.5,1,112,0,0,0,6,90,0,0,112,96,208,34,225,112,96,208,225
2026,provisional_M100,full,43963,Portugal,492358,TOMAS ARAUJO,2,1.25,0.5,0.2,183,0,0,0,0,0,0,0,183,0,183,3,184.5,36.6,0,36.6,36.9
2026,provisional_M100,full,43967,Scotland,401339,Andy ROBERTSON,2,1.25,0.5,1,115,0,0,0,0,0,0,0,115,0,115,32,131,115,0,115,131
2026,provisional_M100,full,43967,Scotland,430097,Ryan Christie,2,1.25,0.5,0.351851852,1,0,0,0,0,0,0,0,1,0,1,8,5,0.351852,0,0.351852,1.759259
2026,provisional_M100,full,43967,Scotland,442428,Aaron HICKEY,2,1.25,0.5,0.277777778,224,0,0,0,0,0,0,0,224,0,224,53,250.5,62.222222,0,62.222222,69.583333
2026,provisional_M100,full,43967,Scotland,484051,Kenny McLEAN,2,1.25,0.5,0.433333333,184,0,0,0,0,0,0,0,184,0,184,4,186,79.733333,0,79.733333,80.6
2026,provisional_M100,full,43967,Scotland,520217,Findlay CURTIS,2,1.25,0.5,0.02962963,188,0,0,0,0,0,0,0,188,0,188,8,192,5.57037,0,5.57037,5.688889
2026,provisional_M100,full,43969,Spain,335999,Aymeric LAPORTE,2,1.25,0.5,1,0,0,0,0,5,0,0,0,0,5,5,5,7.5,0,5,5,7.5
2026,provisional_M100,full,43969,Spain,405545,Ferran TORRES,2,1.25,0.5,0.387037037,0,0,0,0,1,90,0,0,0,91,91,1,91.5,0,35.22037,35.22037,35.413889
2026,provisional_M100,full,43969,Spain,423646,PEDRI,2,1.25,0.5,0.796296296,183,0,0,0,0,0,0,0,183,0,183,3,184.5,145.722222,0,145.722222,146.916667
2026,provisional_M100,full,43969,Spain,447860,Alex BAENA,2,1.25,0.5,0.607407407,44,0,0,0,0,0,0,0,44,0,44,51,69.5,26.725926,0,26.725926,42.214815
2026,provisional_M100,full,43969,Spain,474973,Pau CUBARSI,2,1.25,0.5,1,0,0,0,0,47,0,0,0,0,47,47,55,74.5,0,47,47,74.5
2026,provisional_M100,full,43970,Sweden,483276,Gabriel GUDMUNDSSON,2,1.25,0.5,0.991017964,127,0,0,0,0,0,0,0,127,0,127,43,148.5,125.859281,0,125.859281,147.166168
2026,provisional_M100,full,43970,Sweden,483312,Isak HIEN,2,1.25,0.5,1,58,0,0,0,0,0,0,0,58,0,58,66,91,58,0,58,91
2026,provisional_M100,full,43970,Sweden,483327,Viktor GYOKERES,2,1.25,0.5,1,6,0,0,0,0,0,0,0,6,0,6,14,13,6,0,6,13
2026,provisional_M100,full,43970,Sweden,489688,Yasin AYARI,2,1.25,0.5,0.947222222,105,0,0,0,0,0,0,0,105,0,105,21,115.5,99.458333,0,99.458333,109.404167
2026,provisional_M100,full,43970,Sweden,489689,Lucas BERGVALL,2,1.25,0.5,0.497222222,100,0,0,0,0,0,0,0,100,0,100,16,108,49.722222,0,49.722222,53.7
2026,provisional_M100,full,43971,Switzerland,311558,Granit XHAKA,2,1.25,0.5,1,58,0,0,0,39,90,0,0,58,129,187,136,255,58,129,187,255
2026,provisional_M100,full,43971,Switzerland,393480,Breel EMBOLO,2,1.25,0.5,0.914855072,0,0,0,0,134,0,0,0,0,134,134,28,148,0,122.59058,122.59058,135.398551
2026,provisional_M100,full,43971,Switzerland,398509,Nico ELVEDI,2,1.25,0.5,1,115,0,0,0,0,0,0,0,115,0,115,33,131.5,115,0,115,131.5
2026,provisional_M100,full,43971,Switzerland,401448,Denis ZAKARIA,2,1.25,0.5,0.603015075,228,0,0,0,31,90,0,0,228,121,349,119,408.5,137.487437,72.964824,210.452261,246.331658
2026,provisional_M100,full,43971,Switzerland,493221,Miro MUHEIM,2,1.25,0.5,0.2,0,0,0,0,17,90,0,0,0,107,107,17,115.5,0,21.4,21.4,23.1
2026,provisional_M100,full,43972,Türkiye,406231,Yunus AKGUN,2,1.25,0.5,0.325925926,184,0,0,0,0,0,0,0,184,0,184,11,189.5,59.97037,0,59.97037,61.762963
2026,provisional_M100,full,43972,Türkiye,484065,Eren ELMALI,2,1.25,0.5,0.403703704,109,0,0,0,0,0,0,0,109,0,109,28,123,44.003704,0,44.003704,49.655556
2026,provisional_M100,full,43976,Australia,355775,Jackson IRVINE,2,1.25,0.5,0.571794872,44,0,0,0,0,0,0,0,44,0,44,50,69,25.158974,0,25.158974,39.453846
2026,provisional_M100,full,43976,Australia,423522,Jordan BOS,2,1.25,0.5,0.977777778,164,0,0,0,0,0,0,0,164,0,164,83,205.5,160.355556,0,160.355556,200.933333
2026,provisional_M100,full,43976,Australia,430442,Harry SOUTTAR,2,1.25,0.5,1,91,0,0,0,0,0,0,0,91,0,91,10,96,91,0,91,96
2026,provisional_M100,full,43976,Australia,430450,Jacob ITALIANO,2,1.25,0.5,0.911111111,91,0,0,0,0,0,0,0,91,0,91,10,96,82.911111,0,82.911111,87.466667
2026,provisional_M100,full,43976,Australia,448014,Alessandro CIRCATI,2,1.25,0.5,1,148,0,0,0,0,0,0,0,148,0,148,67,181.5,148,0,148,181.5
2026,provisional_M100,full,43978,New Zealand,390196,Callum McCOWATT,2,1.25,0.5,0.592592593,146,0,0,0,0,0,0,0,146,0,146,67,179.5,86.518519,0,86.518519,106.37037
2026,provisional_M100,full,43978,New Zealand,390209,Sarpreet SINGH,2,1.25,0.5,0.781481481,160,0,0,0,0,0,0,0,160,0,160,81,200.5,125.037037,0,125.037037,156.687037
2026,provisional_M100,full,43978,New Zealand,405454,Elijah JUST,2,1.25,0.5,0.981481481,34,0,0,0,0,0,0,0,34,0,34,40,54,33.37037,0,33.37037,53
2026,provisional_M100,full,43978,New Zealand,423595,Marko STAMENIC,2,1.25,0.5,1,44,0,0,0,0,0,0,0,44,0,44,50,69,44,0,44,69
2026,provisional_M100,full,43995,Czechia,441170,Ladislav KREJCI,2,1.25,0.5,1,105,0,0,0,0,0,0,0,105,0,105,23,116.5,105,0,105,116.5
2026,provisional_M100,full,44005,Uzbekistan,371345,Odiljon XAMROBEKOV,2,1.25,0.5,0.285185185,166,0,0,0,0,0,0,0,166,0,166,82,207,47.340741,0,47.340741,59.033333
2026,provisional_M100,full,44005,Uzbekistan,464924,Abdukodir KHUSANOV,2,1.25,0.5,1,236,0,0,0,0,0,0,0,236,0,236,123,297.5,236,0,236,297.5
2026,provisional_M100,full,44005,Uzbekistan,479075,Sherzod NASRULLAEV,2,1.25,0.5,0.666666667,43,0,0,0,0,0,0,0,43,0,43,52,69,28.666667,0,28.666667,46
2026,provisional_M100,full,44037,Bosnia and Herzegovina,300409,Edin DZEKO,2,1.25,0.5,0.551401869,119,0,0,0,0,0,0,0,119,0,119,37,137.5,65.616822,0,65.616822,75.817757
2026,provisional_M100,full,44037,Bosnia and Herzegovina,436743,Ermedin DEMIROVIC,2,1.25,0.5,0.986111111,226,0,0,0,0,0,0,0,226,0,226,53,252.5,222.861111,0,222.861111,248.993056
2026,provisional_M100,full,44037,Bosnia and Herzegovina,482976,Amar DEDIC,2,1.25,0.5,0.75,121,0,0,0,0,0,0,0,121,0,121,39,140.5,90.75,0,90.75,105.375
2026,provisional_M100,full,44037,Bosnia and Herzegovina,484022,Tarik MUHAREMOVIC,2,1.25,0.5,1,0,36,1,112.5,0,0,0,0,148.5,0,148.5,0,148.5,148.5,0,148.5,148.5
2026,provisional_M100,full,44037,Bosnia and Herzegovina,489520,Nikola KATIC,2,1.25,0.5,0.883333333,184,0,0,0,0,0,0,0,184,0,184,4,186,162.533333,0,162.533333,164.3
2026,provisional_M100,full,44037,Bosnia and Herzegovina,489521,Stjepan RADELJIC,2,1.25,0.5,0.5,0,0,0,0,10,180,0,0,0,190,190,21,200.5,0,95,95,100.25
2026,provisional_M100,full,44037,Bosnia and Herzegovina,519954,Jovo LUKIC,2,1.25,0.5,0.183333333,231,0,0,0,0,0,0,0,231,0,231,51,256.5,42.35,0,42.35,47.025
2026,provisional_M100,full,44037,Bosnia and Herzegovina,522846,Ermin MAHMIC,2,1.25,0.5,0.183333333,8,0,0,0,0,0,0,0,8,0,8,15,15.5,1.466667,0,1.466667,2.841667
2014,final,stripped,43817,Iran,185641,Javad NEKOUNAM,2,1.25,,1,128,0,0,0,0,0,0,0,128,0,128,,,128,0,128,
2014,final,stripped,43817,Iran,213170,Masoud SHOJAEI,2,1.25,,0.451851852,108,0,0,0,0,0,0,0,108,0,108,,,48.8,0,48.8,
2014,final,stripped,43817,Iran,237949,Andranik TIMOTIAN,2,1.25,,1,196,0,0,0,0,0,0,0,196,0,196,,,196,0,196,
2014,final,stripped,43817,Iran,330659,Karim ANSARIFARD,2,1.25,,0.085185185,3,0,0,0,0,0,0,0,3,0,3,,,0.255556,0,0.255556,
2014,final,stripped,43819,Japan,184373,Yasuyuki KONNO,2,1.25,,0.666666667,75,0,0,0,0,0,0,0,75,0,75,,,50,0,50,
2014,final,stripped,43819,Japan,268594,Masato Morishige,2,1.25,,0.333333333,207,0,0,0,0,0,0,0,207,0,207,,,69,0,69,
2014,final,stripped,43819,Japan,271253,Maya Yoshida,2,1.25,,1,248,0,0,0,0,0,0,0,248,0,248,,,248,0,248,
2014,final,stripped,43819,Japan,289027,Makoto Hasebe,2,1.25,,0.696296296,169,0,0,0,0,0,0,0,169,0,169,,,117.674074,0,117.674074,
2014,final,stripped,43822,Korea Republic,268406,KI Sungyueng,2,1.25,,1,241,0,0,0,0,0,0,0,241,0,241,,,241,0,241,
2014,final,stripped,43822,Korea Republic,274329,HAN Kookyoung,2,1.25,,0.785185185,112,0,0,0,0,0,0,0,112,0,112,,,87.940741,0,87.940741,
2014,final,stripped,43822,Korea Republic,291393,KOO Jacheol,2,1.25,,1,181,0,0,0,0,0,0,0,181,0,181,,,181,0,181,
2014,final,stripped,43822,Korea Republic,307849,SON Heungmin,2,1.25,,0.907407407,258,0,0,0,0,0,0,0,258,0,258,,,234.111111,0,234.111111,
2014,final,stripped,43822,Korea Republic,312679,HONG Jeongho,2,1.25,,0.933333333,56,0,0,0,0,0,0,0,56,0,56,,,52.266667,0,52.266667,
2014,final,stripped,43822,Korea Republic,363578,LEE Yong,2,1.25,,1,127,0,0,0,0,0,0,0,127,0,127,,,127,0,127,
2014,final,stripped,43843,Algeria,215208,Madjid BOUGUERRA,2,1.25,,0.517948718,114,0,0,0,0,180,0,0,114,180,294,,,59.046154,93.230769,152.276923,
2014,final,stripped,43843,Algeria,296827,Rafik HALLICHE,2,1.25,,0.938461538,0,0,0,0,49,90,0,0,0,139,139,,,0,130.446154,130.446154,
2014,final,stripped,43843,Algeria,323339,Djamel MESBAH,2,1.25,,0.461538462,51,0,0,0,0,180,0,0,51,180,231,,,23.538462,83.076923,106.615385,
2014,final,stripped,43843,Algeria,354883,Liassine CADAMURO,2,1.25,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,
2014,final,stripped,43843,Algeria,367261,Nabil GHILAS,2,1.25,,0.1,4,0,0,0,0,180,0,0,4,180,184,,,0.4,18,18.4,
2014,final,stripped,43843,Algeria,379939,Nabil Bentaleb,2,1.25,,0.692307692,237,0,0,0,0,180,0,0,237,180,417,,,164.076923,124.615385,288.692308,
2014,final,stripped,43849,Cameroon,200259,Dany NOUNKEU,2,1.25,,0.333333333,194,0,0,0,0,0,0,0,194,0,194,,,64.666667,0,64.666667,
2014,final,stripped,43849,Cameroon,200261,Alexandre SONG,2,1.25,,0.906976744,0,106.24,1,112.5,0,0,0,0,218.74,0,218.74,,,198.392093,0,198.392093,
2014,final,stripped,43849,Cameroon,200935,Stephane MBIA,2,1.25,,1,11,0,0,0,0,0,0,0,11,0,11,,,11,0,11,
2014,final,stripped,43849,Cameroon,310048,Eyong ENOH,2,1.25,,1,79,0,0,0,0,0,0,0,79,0,79,,,79,0,79,
2014,final,stripped,43849,Cameroon,336791,Edgar SALLI,2,1.25,,0.181481481,16,0,0,0,0,0,0,0,16,0,16,,,2.903704,0,2.903704,
2014,final,stripped,43854,Côte d'Ivoire,176971,Didier ZOKORA,2,1.25,,1,213,0,1,112.5,0,0,0,0,325.5,0,325.5,,,325.5,0,325.5,
2014,final,stripped,43854,Côte d'Ivoire,207946,Souleymane Bamba,2,1.25,,1,217,0,0,0,0,0,0,0,217,0,217,,,217,0,217,
2014,final,stripped,43854,Côte d'Ivoire,212306,Didier DROGBA,2,1.25,,0.507407407,54,0,0,0,0,0,0,0,54,0,54,,,27.4,0,27.4,
2014,final,stripped,43854,Côte d'Ivoire,216970,Salomon KALOU,2,1.25,,0.755555556,29,0,0,0,0,0,0,0,29,0,29,,,21.911111,0,21.911111,
2014,final,stripped,43854,Côte d'Ivoire,291329,Cheick TIOTÉ,2,1.25,,0.888888889,91,0,0,0,0,0,0,0,91,0,91,,,80.888889,0,80.888889,
2014,final,stripped,43854,Côte d'Ivoire,367555,Serey DIE,2,1.25,,0.825925926,21,0,0,0,0,0,0,0,21,0,21,,,17.344444,0,17.344444,
2014,final,stripped,43860,Ghana,183000,Sulley MUNTARI,2,1.25,,1,185.35,0,1,112.5,0,0,0,0,297.85,0,297.85,,,297.85,0,297.85,
2014,final,stripped,43860,Ghana,294626,Harrison Afful,2,1.25,,0.666666667,52,0,0,0,0,0,0,0,52,0,52,,,34.666667,0,34.666667,
2014,final,stripped,43860,Ghana,311850,Mohammed RABIU,2,1.25,,0.822222222,241,0,0,0,0,0,0,0,241,0,241,,,198.155556,0,198.155556,
2014,final,stripped,43860,Ghana,353235,Jordan Ayew,2,1.25,,0.433333333,13,0,0,0,0,0,0,0,13,0,13,,,5.633333,0,5.633333,
2014,final,stripped,43860,Ghana,367393,Majeed WARIS,2,1.25,,0.259259259,36,0,0,0,0,0,0,0,36,0,36,,,9.333333,0,9.333333,
2014,final,stripped,43876,Nigeria,234463,John Obi MIKEL,2,1.25,,1,99,0,0,0,0,180,0,0,99,180,279,,,99,180,279,
2014,final,stripped,43876,Nigeria,315424,Kenneth OMERUO,2,1.25,,1,42,0,0,0,0,180,0,0,42,180,222,,,42,180,222,
2014,final,stripped,43876,Nigeria,356712,Juwon OSHANIWA,2,1.25,,1,40,0,0,0,0,180,0,0,40,180,220,,,40,180,220,
2014,final,stripped,43901,Costa Rica,199175,Keylor NAVAS,2,1.25,,1,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,
2014,final,stripped,43901,Costa Rica,208120,Michael UMANA,2,1.25,,0.8125,0,0,0,0,39,0,0,0,0,39,39,,,0,31.6875,31.6875,
2014,final,stripped,43901,Costa Rica,209940,Junior DIAZ,2,1.25,,1,0,0,0,0,54,0,0,0,0,54,54,,,0,54,54,
2014,final,stripped,43901,Costa Rica,214876,Bryan RUIZ,2,1.25,,0.9625,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,
2014,final,stripped,43901,Costa Rica,268821,Giancarlo GONZALEZ,2,1.25,,1,31,0,0,0,10,170,0,0,31,180,211,,,31,180,211,
2014,final,stripped,43901,Costa Rica,268822,Jose CUBERO,2,1.25,,0.185416667,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,
2014,final,stripped,43901,Costa Rica,301165,Oscar GRANADOS,2,1.25,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,
2014,final,stripped,43901,Costa Rica,307541,Yeltsin TEJEDA,2,1.25,,0.814583333,0,0,0,0,43,90,0,0,0,133,133,,,0,108.339583,108.339583,
2014,final,stripped,43901,Costa Rica,312987,Oscar DUARTE,2,1.25,,1,0,0,0,0,138,0,1,112.5,0,250.5,250.5,,,0,250.5,250.5,
2014,final,stripped,43901,Costa Rica,339447,Johnny ACOSTA,2,1.25,,0.279166667,0,0,0,0,15,0,0,0,0,15,15,,,0,4.1875,4.1875,
2014,final,stripped,43909,Honduras,209827,Wilson PALACIOS,2,1.25,,1,15,102.16,1,112.5,0,0,0,0,229.66,0,229.66,,,229.66,0,229.66,
2014,final,stripped,43909,Honduras,213878,Victor BERNARDEZ,2,1.25,,0.833333333,174,0,0,0,0,0,0,0,174,0,174,,,145,0,145,
2014,final,stripped,43909,Honduras,213953,Jerry PALACIOS,2,1.25,,0.188888889,25,0,0,0,0,0,0,0,25,0,25,,,4.722222,0,4.722222,
2014,final,stripped,43909,Honduras,237071,Boniek GARCIA,2,1.25,,0.751851852,218,0,0,0,0,0,0,0,218,0,218,,,163.903704,0,163.903704,
2014,final,stripped,43909,Honduras,270400,Luis GARRIDO,2,1.25,,0.592592593,188,0,0,0,0,0,0,0,188,0,188,,,111.407407,0,111.407407,
2014,final,stripped,43909,Honduras,323623,Jerry BENGTSON,2,1.25,,0.833333333,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,
2014,final,stripped,43911,Mexico,178119,Rafael MARQUEZ,2,1.25,,1,52,0,0,0,5.58,180,0,0,52,185.58,237.58,,,52,185.58,237.58,
2014,final,stripped,43911,Mexico,238112,Hector MORENO,2,1.25,,0.875,214,0,0,0,0,180,0,0,214,180,394,,,187.25,157.5,344.75,
2014,final,stripped,43911,Mexico,251352,Andres GUARDADO,2,1.25,,0.919444444,0,0,0,0,3.58,90,0,0,0,93.58,93.58,,,0,86.041611,86.041611,
2014,final,stripped,43911,Mexico,289195,Paul AGUILAR,2,1.25,,1,122,0,0,0,22,158,0,0,122,180,302,,,122,180,302,
2014,final,stripped,43911,Mexico,379264,Jose VAZQUEZ,2,1.25,,1,119,0,0,0,0,0,1,112.5,119,112.5,231.5,,,119,112.5,231.5,
2014,final,stripped,43921,United States,175512,Kyle BECKERMAN,2,1.25,,0.692307692,29,0,0,0,0,180,0,0,29,180,209,,,20.076923,124.615385,144.692308,
2014,final,stripped,43921,United States,183893,Jermaine JONES,2,1.25,,1,106,0,0,0,0,180,0,0,106,180,286,,,106,180,286,
2014,final,stripped,43921,United States,234405,Omar GONZALEZ,2,1.25,,0.538461538,54,0,0,0,0,180,0,0,54,180,234,,,29.076923,96.923077,126,
2014,final,stripped,43921,United States,321971,Geoff Cameron,2,1.25,,0.769230769,0,0,0,0,73,90,0,0,0,163,163,,,0,125.384615,125.384615,
2014,final,stripped,43922,Argentina,182372,Javier MASCHERANO,2,1.25,,1,0,0,0,0,60.98,0,0,0,0,60.98,60.98,,,0,60.98,60.98,
2014,final,stripped,43922,Argentina,200130,Ezequiel GARAY,2,1.25,,1,0,0,0,0,2.08,90,0,0,0,92.08,92.08,,,0,92.08,92.08,
2014,final,stripped,43922,Argentina,200133,Lucas BIGLIA,2,1.25,,0.484722222,0,0,0,0,16,0,0,0,0,16,16,,,0,7.755556,7.755556,
2014,final,stripped,43922,Argentina,228528,Sergio AGUERO,2,1.25,,0.433333333,0,0,0,0,59.98,0,0,0,0,59.98,59.98,,,0,25.991333,25.991333,
2014,final,stripped,43922,Argentina,233703,Martin DEMICHELIS,2,1.25,,0.458333333,0,0,0,0,73,0,0,0,0,73,73,,,0,33.458333,33.458333,
2014,final,stripped,43922,Argentina,266800,Angel DI MARIA,2,1.25,,0.737762238,0,0,0,0,6.08,90,0,0,0,96.08,96.08,,,0,70.884196,70.884196,
2014,final,stripped,43922,Argentina,318688,Marcos ROJO,2,1.25,,0.976190476,246,0,0,0,1,179,1,112.5,246,292.5,538.5,,,240.142857,285.535714,525.678571,
2014,final,stripped,43924,Brazil,179038,JULIO CESAR,2,1.25,,1,0,0,0,0,13,0,0,0,0,13,13,,,0,13,13,
2014,final,stripped,43924,Brazil,190962,DANI ALVES,2,1.25,,0.590909091,0,0,0,0,15,90,0,0,0,105,105,,,0,62.045455,62.045455,
2014,final,stripped,43924,Brazil,208016,FERNANDINHO,2,1.25,,0.448484848,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,
2014,final,stripped,43924,Brazil,217172,JO,2,1.25,,0.257575758,0,0,0,0,28,90,0,0,0,118,118,,,0,30.393939,30.393939,
2014,final,stripped,43924,Brazil,289964,THIAGO SILVA,2,1.25,,1,101,0,0,0,27,153,1,112.5,101,292.5,393.5,,,101,292.5,393.5,
2014,final,stripped,43924,Brazil,298959,RAMIRES,2,1.25,,0.378787879,136,0,0,0,0,180,0,0,136,180,316,,,51.515152,68.181818,119.69697,
2014,final,stripped,43924,Brazil,312868,OSCAR,2,1.25,,0.966666667,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,
2014,final,stripped,43924,Brazil,314197,NEYMAR,2,1.25,,0.951781971,244,0,0,0,0,180,0,0,244,180,424,,,232.234801,171.320755,403.555556,
2014,final,stripped,43924,Brazil,318172,HULK,2,1.25,,0.596969697,0,0,0,0,36,90,0,0,0,126,126,,,0,75.218182,75.218182,
2014,final,stripped,43924,Brazil,367913,DANTE,2,1.25,,0.136363636,0,0,0,0,24.98,0,0,0,0,24.98,24.98,,,0,3.406364,3.406364,
2014,final,stripped,43924,Brazil,367918,LUIZ GUSTAVO,2,1.25,,0.921052632,183,0,0,0,31,149,1,112.5,183,292.5,475.5,,,168.552632,269.407895,437.960527,
2014,final,stripped,43925,Chile,201787,Mauricio PINILLA,2,1.25,,0.120512821,0,0,0,0,19,90,0,0,0,109,109,,,0,13.135897,13.135897,
2014,final,stripped,43925,Chile,267543,Arturo VIDAL,2,1.25,,0.594871795,155,0,0,0,0,180,0,0,155,180,335,,,92.205128,107.076923,199.282051,
2014,final,stripped,43925,Chile,318150,Charles ARANGUIZ,2,1.25,,0.930769231,185,0,0,0,0,180,0,0,185,180,365,,,172.192308,167.538462,339.730769,
2014,final,stripped,43925,Chile,349582,Francisco SILVA,2,1.25,,0.715384615,66,0,0,0,51,129,0,0,66,180,246,,,47.215385,128.769231,175.984615,
2014,final,stripped,43925,Chile,349592,Eugenio MENA,2,1.25,,1,120,0,0,0,74,106,0,0,120,180,300,,,120,180,300,
2014,final,stripped,43926,Colombia,200213,Pablo ARMERO,2,1.25,,0.92,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,
2014,final,stripped,43926,Colombia,200219,Fredy GUARIN,2,1.25,,0.527777778,28,0,1,112.5,0,180,0,0,140.5,180,320.5,,,74.152778,95,169.152778,
2014,final,stripped,43926,Colombia,269058,James RODRIGUEZ,2,1.25,,0.886666667,0,0,0,0,24,0,0,0,0,24,24,,,0,21.28,21.28,
2014,final,stripped,43926,Colombia,280487,Carlos SANCHEZ,2,1.25,,0.8,245,0,0,0,0,180,0,0,245,180,425,,,196,144,340,
2014,final,stripped,43926,Colombia,3408,Mario YEPES,2,1.25,,0.8,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,
2014,final,stripped,43927,Ecuador,202544,Antonio VALENCIA,2,1.25,,1,83,90.56,0,0,0,0,0,0,173.56,0,173.56,,,173.56,0,173.56,
2014,final,stripped,43927,Ecuador,290452,Jefferson MONTERO,2,1.25,,0.844444444,101,0,0,0,0,0,0,0,101,0,101,,,85.288889,0,85.288889,
2014,final,stripped,43927,Ecuador,349576,Juan PAREDES,2,1.25,,1,218,0,0,0,0,0,0,0,218,0,218,,,218,0,218,
2014,final,stripped,43927,Ecuador,349578,Frickson ERAZO,2,1.25,,1,8,0,0,0,0,0,0,0,8,0,8,,,8,0,8,
2014,final,stripped,43927,Ecuador,373400,Enner VALENCIA,2,1.25,,1,108,0,0,0,0,0,0,0,108,0,108,,,108,0,108,
2014,final,stripped,43930,Uruguay,229498,Fernando MUSLERA,2,1.25,,1,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,
2014,final,stripped,43930,Uruguay,229499,Diego GODIN,2,1.25,,1,172,0,0,0,0,180,0,0,172,180,352,,,172,180,352,
2014,final,stripped,43930,Uruguay,239433,Diego LUGANO,2,1.25,,1,221,0,0,0,0,180,0,0,221,180,401,,,221,180,401,
2014,final,stripped,43930,Uruguay,267829,Martin CACERES,2,1.25,,1,190,0,0,0,0,180,0,0,190,180,370,,,190,180,370,
2014,final,stripped,43930,Uruguay,276131,Walter GARGANO,2,1.25,,0.163888889,214,0,0,0,0,180,0,0,214,180,394,,,35.072222,29.5,64.572222,
2014,final,stripped,43930,Uruguay,286238,Egidio AREVALO,2,1.25,,1,45,0,0,0,0,180,0,0,45,180,225,,,45,180,225,
2014,final,stripped,43930,Uruguay,286481,Maximiliano PEREIRA,2,1.25,,0.833333333,0,4.26,1,112.5,0,0,0,0,116.76,0,116.76,,,97.3,0,97.3,
2014,final,stripped,43930,Uruguay,368655,Jose GIMENEZ,2,1.25,,0.75,0,0,0,0,36,90,0,0,0,126,126,,,0,94.5,94.5,
2014,final,stripped,43935,Belgium,216004,Vincent KOMPANY,2,1.25,,1,0,0,0,0,49,90,0,0,0,139,139,,,0,139,139,
2014,final,stripped,43935,Belgium,273996,Eden HAZARD,2,1.25,,0.764583333,0,0,0,0,38,0,0,0,0,38,38,,,0,29.054167,29.054167,
2014,final,stripped,43935,Belgium,290821,Axel WITSEL,2,1.25,,0.8125,127,0,0,0,0,180,0,0,127,180,307,,,103.1875,146.25,249.4375,
2014,final,stripped,43935,Belgium,290824,Steven DEFOUR,2,1.25,,0.140127389,0,100.86,0,0,0,0,1,112.5,100.86,112.5,213.36,,,14.133248,15.764331,29.89758,
2014,final,stripped,43935,Belgium,290825,Moussa DEMBELE,2,1.25,,0.320833333,41,0,0,0,0,180,0,0,41,180,221,,,13.154167,57.75,70.904167,
2014,final,stripped,43935,Belgium,290864,Toby ALDERWEIRELD,2,1.25,,0.8125,108,0,0,0,23,157,0,0,108,180,288,,,87.75,146.25,234,
2014,final,stripped,43935,Belgium,290904,Jan VERTONGHEN,2,1.25,,0.9375,247,0,0,0,0,180,0,0,247,180,427,,,231.5625,168.75,400.3125,
2014,final,stripped,43938,Croatia,214384,EDUARDO,2,1.25,,0.081481481,92,0,0,0,0,0,0,0,92,0,92,,,7.496296,0,7.496296,
