edition,edition_status,match_number,stage,team_id,team,segment,foul_events,provider,feed_status,source_url
2026,provisional_M100,7,group,43872,Morocco,02_30_half_time,3,FIFA timeline,complete_with_known_undercount,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,7,group,43872,Morocco,03_45_60,2,FIFA timeline,complete_with_known_undercount,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,7,group,43872,Morocco,04_60_75,2,FIFA timeline,complete_with_known_undercount,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,7,group,43872,Morocco,05_75_full_time,2,FIFA timeline,complete_with_known_undercount,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,7,group,43872,Morocco,06_extra_time_1,0,FIFA timeline,complete_with_known_undercount,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,7,group,43872,Morocco,07_extra_time_2,0,FIFA timeline,complete_with_known_undercount,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,8,group,43834,Qatar,00_0_15,1,FIFA timeline,complete_with_known_undercount,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,8,group,43834,Qatar,01_15_30,0,FIFA timeline,complete_with_known_undercount,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,8,group,43834,Qatar,02_30_half_time,3,FIFA timeline,complete_with_known_undercount,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,8,group,43834,Qatar,03_45_60,3,FIFA timeline,complete_with_known_undercount,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,8,group,43834,Qatar,04_60_75,1,FIFA timeline,complete_with_known_undercount,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,8,group,43834,Qatar,05_75_full_time,2,FIFA timeline,complete_with_known_undercount,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,8,group,43834,Qatar,06_extra_time_1,0,FIFA timeline,complete_with_known_undercount,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,8,group,43834,Qatar,07_extra_time_2,0,FIFA timeline,complete_with_known_undercount,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,8,group,43971,Switzerland,00_0_15,2,FIFA timeline,complete_with_known_undercount,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,8,group,43971,Switzerland,01_15_30,1,FIFA timeline,complete_with_known_undercount,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,8,group,43971,Switzerland,02_30_half_time,4,FIFA timeline,complete_with_known_undercount,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,8,group,43971,Switzerland,03_45_60,1,FIFA timeline,complete_with_known_undercount,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,8,group,43971,Switzerland,04_60_75,2,FIFA timeline,complete_with_known_undercount,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,8,group,43971,Switzerland,05_75_full_time,0,FIFA timeline,complete_with_known_undercount,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,8,group,43971,Switzerland,06_extra_time_1,0,FIFA timeline,complete_with_known_undercount,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,8,group,43971,Switzerland,07_extra_time_2,0,FIFA timeline,complete_with_known_undercount,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,9,group,43854,Côte d'Ivoire,00_0_15,2,FIFA timeline,complete_with_known_undercount,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,9,group,43854,Côte d'Ivoire,01_15_30,1,FIFA timeline,complete_with_known_undercount,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,9,group,43854,Côte d'Ivoire,02_30_half_time,2,FIFA timeline,complete_with_known_undercount,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,9,group,43854,Côte d'Ivoire,03_45_60,0,FIFA timeline,complete_with_known_undercount,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,9,group,43854,Côte d'Ivoire,04_60_75,0,FIFA timeline,complete_with_known_undercount,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,9,group,43854,Côte d'Ivoire,05_75_full_time,2,FIFA timeline,complete_with_known_undercount,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,9,group,43854,Côte d'Ivoire,06_extra_time_1,0,FIFA timeline,complete_with_known_undercount,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,9,group,43854,Côte d'Ivoire,07_extra_time_2,0,FIFA timeline,complete_with_known_undercount,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,9,group,43927,Ecuador,00_0_15,1,FIFA timeline,complete_with_known_undercount,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,9,group,43927,Ecuador,01_15_30,0,FIFA timeline,complete_with_known_undercount,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,9,group,43927,Ecuador,02_30_half_time,2,FIFA timeline,complete_with_known_undercount,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,9,group,43927,Ecuador,03_45_60,2,FIFA timeline,complete_with_known_undercount,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,9,group,43927,Ecuador,04_60_75,2,FIFA timeline,complete_with_known_undercount,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,9,group,43927,Ecuador,05_75_full_time,5,FIFA timeline,complete_with_known_undercount,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,9,group,43927,Ecuador,06_extra_time_1,0,FIFA timeline,complete_with_known_undercount,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,9,group,43927,Ecuador,07_extra_time_2,0,FIFA timeline,complete_with_known_undercount,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,10,group,43948,Germany,00_0_15,2,FIFA timeline,complete_with_known_undercount,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,10,group,43948,Germany,01_15_30,3,FIFA timeline,complete_with_known_undercount,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,10,group,43948,Germany,02_30_half_time,2,FIFA timeline,complete_with_known_undercount,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,10,group,43948,Germany,03_45_60,4,FIFA timeline,complete_with_known_undercount,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,10,group,43948,Germany,04_60_75,6,FIFA timeline,complete_with_known_undercount,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,10,group,43948,Germany,05_75_full_time,1,FIFA timeline,complete_with_known_undercount,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,10,group,43948,Germany,06_extra_time_1,0,FIFA timeline,complete_with_known_undercount,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,10,group,43948,Germany,07_extra_time_2,0,FIFA timeline,complete_with_known_undercount,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,10,group,1895293,Curaçao,00_0_15,2,FIFA timeline,complete_with_known_undercount,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,10,group,1895293,Curaçao,01_15_30,1,FIFA timeline,complete_with_known_undercount,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,10,group,1895293,Curaçao,02_30_half_time,2,FIFA timeline,complete_with_known_undercount,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,10,group,1895293,Curaçao,03_45_60,3,FIFA timeline,complete_with_known_undercount,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,10,group,1895293,Curaçao,04_60_75,0,FIFA timeline,complete_with_known_undercount,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,10,group,1895293,Curaçao,05_75_full_time,3,FIFA timeline,complete_with_known_undercount,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,10,group,1895293,Curaçao,06_extra_time_1,0,FIFA timeline,complete_with_known_undercount,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,10,group,1895293,Curaçao,07_extra_time_2,0,FIFA timeline,complete_with_known_undercount,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,11,group,43960,Netherlands,00_0_15,2,FIFA timeline,complete_with_known_undercount,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,11,group,43960,Netherlands,01_15_30,0,FIFA timeline,complete_with_known_undercount,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,11,group,43960,Netherlands,02_30_half_time,1,FIFA timeline,complete_with_known_undercount,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,11,group,43960,Netherlands,03_45_60,0,FIFA timeline,complete_with_known_undercount,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,11,group,43960,Netherlands,04_60_75,0,FIFA timeline,complete_with_known_undercount,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,11,group,43960,Netherlands,05_75_full_time,1,FIFA timeline,complete_with_known_undercount,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,11,group,43960,Netherlands,06_extra_time_1,0,FIFA timeline,complete_with_known_undercount,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,11,group,43960,Netherlands,07_extra_time_2,0,FIFA timeline,complete_with_known_undercount,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,11,group,43819,Japan,00_0_15,0,FIFA timeline,complete_with_known_undercount,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,11,group,43819,Japan,01_15_30,1,FIFA timeline,complete_with_known_undercount,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,11,group,43819,Japan,02_30_half_time,2,FIFA timeline,complete_with_known_undercount,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,11,group,43819,Japan,03_45_60,1,FIFA timeline,complete_with_known_undercount,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,11,group,43819,Japan,04_60_75,2,FIFA timeline,complete_with_known_undercount,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,11,group,43819,Japan,05_75_full_time,1,FIFA timeline,complete_with_known_undercount,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,11,group,43819,Japan,06_extra_time_1,0,FIFA timeline,complete_with_known_undercount,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,11,group,43819,Japan,07_extra_time_2,0,FIFA timeline,complete_with_known_undercount,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,12,group,43970,Sweden,00_0_15,1,FIFA timeline,complete_with_known_undercount,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,12,group,43970,Sweden,01_15_30,2,FIFA timeline,complete_with_known_undercount,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,12,group,43970,Sweden,02_30_half_time,1,FIFA timeline,complete_with_known_undercount,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,12,group,43970,Sweden,03_45_60,2,FIFA timeline,complete_with_known_undercount,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,12,group,43970,Sweden,04_60_75,1,FIFA timeline,complete_with_known_undercount,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,12,group,43970,Sweden,05_75_full_time,3,FIFA timeline,complete_with_known_undercount,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,12,group,43970,Sweden,06_extra_time_1,0,FIFA timeline,complete_with_known_undercount,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,12,group,43970,Sweden,07_extra_time_2,0,FIFA timeline,complete_with_known_undercount,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,12,group,43888,Tunisia,00_0_15,2,FIFA timeline,complete_with_known_undercount,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,12,group,43888,Tunisia,01_15_30,0,FIFA timeline,complete_with_known_undercount,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,12,group,43888,Tunisia,02_30_half_time,1,FIFA timeline,complete_with_known_undercount,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,12,group,43888,Tunisia,03_45_60,2,FIFA timeline,complete_with_known_undercount,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,12,group,43888,Tunisia,04_60_75,1,FIFA timeline,complete_with_known_undercount,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,12,group,43888,Tunisia,05_75_full_time,2,FIFA timeline,complete_with_known_undercount,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,12,group,43888,Tunisia,06_extra_time_1,0,FIFA timeline,complete_with_known_undercount,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,12,group,43888,Tunisia,07_extra_time_2,0,FIFA timeline,complete_with_known_undercount,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,13,group,43835,Saudi Arabia,00_0_15,0,FIFA timeline,complete_with_known_undercount,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,13,group,43835,Saudi Arabia,01_15_30,3,FIFA timeline,complete_with_known_undercount,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,13,group,43835,Saudi Arabia,02_30_half_time,1,FIFA timeline,complete_with_known_undercount,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,13,group,43835,Saudi Arabia,03_45_60,0,FIFA timeline,complete_with_known_undercount,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,13,group,43835,Saudi Arabia,04_60_75,3,FIFA timeline,complete_with_known_undercount,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,13,group,43835,Saudi Arabia,05_75_full_time,3,FIFA timeline,complete_with_known_undercount,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,13,group,43835,Saudi Arabia,06_extra_time_1,0,FIFA timeline,complete_with_known_undercount,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,13,group,43835,Saudi Arabia,07_extra_time_2,0,FIFA timeline,complete_with_known_undercount,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,13,group,43930,Uruguay,00_0_15,1,FIFA timeline,complete_with_known_undercount,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,13,group,43930,Uruguay,01_15_30,0,FIFA timeline,complete_with_known_undercount,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,13,group,43930,Uruguay,02_30_half_time,4,FIFA timeline,complete_with_known_undercount,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,13,group,43930,Uruguay,03_45_60,0,FIFA timeline,complete_with_known_undercount,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,13,group,43930,Uruguay,04_60_75,1,FIFA timeline,complete_with_known_undercount,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,13,group,43930,Uruguay,05_75_full_time,0,FIFA timeline,complete_with_known_undercount,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,13,group,43930,Uruguay,06_extra_time_1,0,FIFA timeline,complete_with_known_undercount,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,13,group,43930,Uruguay,07_extra_time_2,0,FIFA timeline,complete_with_known_undercount,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,14,group,43969,Spain,00_0_15,1,FIFA timeline,complete_with_known_undercount,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,14,group,43969,Spain,01_15_30,1,FIFA timeline,complete_with_known_undercount,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,14,group,43969,Spain,02_30_half_time,3,FIFA timeline,complete_with_known_undercount,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,14,group,43969,Spain,03_45_60,1,FIFA timeline,complete_with_known_undercount,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,14,group,43969,Spain,04_60_75,1,FIFA timeline,complete_with_known_undercount,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,14,group,43969,Spain,05_75_full_time,2,FIFA timeline,complete_with_known_undercount,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,14,group,43969,Spain,06_extra_time_1,0,FIFA timeline,complete_with_known_undercount,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,14,group,43969,Spain,07_extra_time_2,0,FIFA timeline,complete_with_known_undercount,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,14,group,43850,Cabo Verde,00_0_15,0,FIFA timeline,complete_with_known_undercount,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,14,group,43850,Cabo Verde,01_15_30,0,FIFA timeline,complete_with_known_undercount,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,14,group,43850,Cabo Verde,02_30_half_time,0,FIFA timeline,complete_with_known_undercount,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,14,group,43850,Cabo Verde,03_45_60,0,FIFA timeline,complete_with_known_undercount,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,14,group,43850,Cabo Verde,04_60_75,0,FIFA timeline,complete_with_known_undercount,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,14,group,43850,Cabo Verde,05_75_full_time,0,FIFA timeline,complete_with_known_undercount,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,14,group,43850,Cabo Verde,06_extra_time_1,0,FIFA timeline,complete_with_known_undercount,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,14,group,43850,Cabo Verde,07_extra_time_2,0,FIFA timeline,complete_with_known_undercount,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,15,group,43817,IR Iran,00_0_15,1,FIFA timeline,complete_with_known_undercount,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,15,group,43817,IR Iran,01_15_30,0,FIFA timeline,complete_with_known_undercount,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,15,group,43817,IR Iran,02_30_half_time,1,FIFA timeline,complete_with_known_undercount,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,15,group,43817,IR Iran,03_45_60,1,FIFA timeline,complete_with_known_undercount,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,15,group,43817,IR Iran,04_60_75,3,FIFA timeline,complete_with_known_undercount,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,15,group,43817,IR Iran,05_75_full_time,2,FIFA timeline,complete_with_known_undercount,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,15,group,43817,IR Iran,06_extra_time_1,0,FIFA timeline,complete_with_known_undercount,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,15,group,43817,IR Iran,07_extra_time_2,0,FIFA timeline,complete_with_known_undercount,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,15,group,43978,New Zealand,00_0_15,1,FIFA timeline,complete_with_known_undercount,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,15,group,43978,New Zealand,01_15_30,1,FIFA timeline,complete_with_known_undercount,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,15,group,43978,New Zealand,02_30_half_time,2,FIFA timeline,complete_with_known_undercount,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,15,group,43978,New Zealand,03_45_60,1,FIFA timeline,complete_with_known_undercount,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,15,group,43978,New Zealand,04_60_75,0,FIFA timeline,complete_with_known_undercount,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,15,group,43978,New Zealand,05_75_full_time,3,FIFA timeline,complete_with_known_undercount,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,15,group,43978,New Zealand,06_extra_time_1,0,FIFA timeline,complete_with_known_undercount,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,15,group,43978,New Zealand,07_extra_time_2,0,FIFA timeline,complete_with_known_undercount,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,16,group,43935,Belgium,00_0_15,2,FIFA timeline,complete_with_known_undercount,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,16,group,43935,Belgium,01_15_30,4,FIFA timeline,complete_with_known_undercount,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,16,group,43935,Belgium,02_30_half_time,3,FIFA timeline,complete_with_known_undercount,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,16,group,43935,Belgium,03_45_60,0,FIFA timeline,complete_with_known_undercount,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,16,group,43935,Belgium,04_60_75,3,FIFA timeline,complete_with_known_undercount,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,16,group,43935,Belgium,05_75_full_time,1,FIFA timeline,complete_with_known_undercount,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,16,group,43935,Belgium,06_extra_time_1,0,FIFA timeline,complete_with_known_undercount,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,16,group,43935,Belgium,07_extra_time_2,0,FIFA timeline,complete_with_known_undercount,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,16,group,43855,Egypt,00_0_15,1,FIFA timeline,complete_with_known_undercount,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,16,group,43855,Egypt,01_15_30,0,FIFA timeline,complete_with_known_undercount,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,16,group,43855,Egypt,02_30_half_time,3,FIFA timeline,complete_with_known_undercount,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,16,group,43855,Egypt,03_45_60,5,FIFA timeline,complete_with_known_undercount,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,16,group,43855,Egypt,04_60_75,2,FIFA timeline,complete_with_known_undercount,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,16,group,43855,Egypt,05_75_full_time,2,FIFA timeline,complete_with_known_undercount,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,16,group,43855,Egypt,06_extra_time_1,0,FIFA timeline,complete_with_known_undercount,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,16,group,43855,Egypt,07_extra_time_2,0,FIFA timeline,complete_with_known_undercount,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,17,group,43946,France,00_0_15,1,FIFA timeline,complete_with_known_undercount,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,17,group,43946,France,01_15_30,1,FIFA timeline,complete_with_known_undercount,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,17,group,43946,France,02_30_half_time,1,FIFA timeline,complete_with_known_undercount,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,17,group,43946,France,03_45_60,0,FIFA timeline,complete_with_known_undercount,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,17,group,43946,France,04_60_75,0,FIFA timeline,complete_with_known_undercount,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,17,group,43946,France,05_75_full_time,2,FIFA timeline,complete_with_known_undercount,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,17,group,43946,France,06_extra_time_1,0,FIFA timeline,complete_with_known_undercount,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,17,group,43946,France,07_extra_time_2,0,FIFA timeline,complete_with_known_undercount,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,17,group,43879,Senegal,00_0_15,1,FIFA timeline,complete_with_known_undercount,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,17,group,43879,Senegal,01_15_30,1,FIFA timeline,complete_with_known_undercount,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,17,group,43879,Senegal,02_30_half_time,2,FIFA timeline,complete_with_known_undercount,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,17,group,43879,Senegal,03_45_60,2,FIFA timeline,complete_with_known_undercount,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
