edition,edition_status,match_number,stage,team_id,team,goals_for,goals_against,source_url
2026,provisional_M100,68,group,43860,Ghana,1,2,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,69,group,43843,Algeria,3,3,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,69,group,43934,Austria,3,3,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,70,group,43820,Jordan,1,3,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,70,group,43922,Argentina,3,1,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,71,group,43926,Colombia,0,0,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,71,group,43963,Portugal,0,0,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,72,group,20014,Congo DR,3,1,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,72,group,44005,Uzbekistan,1,3,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,73,round_of_32,43883,South Africa,0,1,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,73,round_of_32,43899,Canada,1,0,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,74,round_of_32,43948,Germany,1,1,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,74,round_of_32,43928,Paraguay,1,1,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,75,round_of_32,43960,Netherlands,1,1,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,75,round_of_32,43872,Morocco,1,1,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,76,round_of_32,43924,Brazil,2,1,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,76,round_of_32,43819,Japan,1,2,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,77,round_of_32,43946,France,3,0,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,77,round_of_32,43970,Sweden,0,3,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,78,round_of_32,43854,Côte d'Ivoire,1,2,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,78,round_of_32,43961,Norway,2,1,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,79,round_of_32,43911,Mexico,2,0,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,79,round_of_32,43927,Ecuador,0,2,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,80,round_of_32,43942,England,2,1,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,80,round_of_32,20014,Congo DR,1,2,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,81,round_of_32,43921,USA,2,0,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,81,round_of_32,44037,Bosnia and Herzegovina,0,2,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,82,round_of_32,43935,Belgium,3,2,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,82,round_of_32,43879,Senegal,2,3,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,83,round_of_32,43963,Portugal,2,1,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,83,round_of_32,43938,Croatia,1,2,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,84,round_of_32,43969,Spain,3,0,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,84,round_of_32,43934,Austria,0,3,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,85,round_of_32,43971,Switzerland,2,0,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,85,round_of_32,43843,Algeria,0,2,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,86,round_of_32,43922,Argentina,3,2,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,86,round_of_32,43850,Cabo Verde,2,3,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,87,round_of_32,43926,Colombia,1,0,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,87,round_of_32,43860,Ghana,0,1,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,88,round_of_32,43976,Australia,1,1,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,88,round_of_32,43855,Egypt,1,1,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,89,round_of_16,43928,Paraguay,0,1,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,89,round_of_16,43946,France,1,0,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,90,round_of_16,43899,Canada,0,3,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,90,round_of_16,43872,Morocco,3,0,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,91,round_of_16,43924,Brazil,1,2,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,91,round_of_16,43961,Norway,2,1,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,92,round_of_16,43911,Mexico,2,3,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,92,round_of_16,43942,England,3,2,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,93,round_of_16,43963,Portugal,0,1,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,93,round_of_16,43969,Spain,1,0,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,94,round_of_16,43921,USA,1,4,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,94,round_of_16,43935,Belgium,4,1,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,95,round_of_16,43922,Argentina,3,2,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,95,round_of_16,43855,Egypt,2,3,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,96,round_of_16,43971,Switzerland,0,0,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,96,round_of_16,43926,Colombia,0,0,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,97,quarter_final,43946,France,2,0,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,97,quarter_final,43872,Morocco,0,2,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,98,quarter_final,43969,Spain,2,1,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,98,quarter_final,43935,Belgium,1,2,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,99,quarter_final,43961,Norway,1,2,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,99,quarter_final,43942,England,2,1,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,100,quarter_final,43922,Argentina,3,1,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,100,quarter_final,43971,Switzerland,1,3,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
