edition,match_number,match_id,date_utc,stage,group_name,home_team_id,home_team,away_team_id,away_team,winner_team_id,winner_team,nominal_minutes,t_end_min,t_end_source,source_url,source_archive
2026,29,400021457,2026-06-20T00:30:00Z,group,Group C,43924,Brazil,43908,Haiti,43924,Brazil,90,96,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/285023/289273/400021457?language=en,data/raw/2026/fifa/timelines/m029_400021457.json
2026,30,400021454,2026-06-19T22:00:00Z,group,Group C,43967,Scotland,43872,Morocco,43872,Morocco,90,97,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/285023/289273/400021454?language=en,data/raw/2026/fifa/timelines/m030_400021454.json
2026,31,400021460,2026-06-20T03:00:00Z,group,Group D,43972,Türkiye,43928,Paraguay,43928,Paraguay,90,99,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/285023/289273/400021460?language=en,data/raw/2026/fifa/timelines/m031_400021460.json
2026,32,400021462,2026-06-19T19:00:00Z,group,Group D,43921,USA,43976,Australia,43921,USA,90,99,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/285023/289273/400021462?language=en,data/raw/2026/fifa/timelines/m032_400021462.json
2026,33,400021469,2026-06-20T20:00:00Z,group,Group E,43948,Germany,43854,Côte d'Ivoire,43948,Germany,90,98,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/285023/289273/400021469?language=en,data/raw/2026/fifa/timelines/m033_400021469.json
2026,34,400021465,2026-06-21T00:00:00Z,group,Group E,43927,Ecuador,1895293,Curaçao,,,90,96,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/285023/289273/400021465?language=en,data/raw/2026/fifa/timelines/m034_400021465.json
2026,35,400021472,2026-06-20T17:00:00Z,group,Group F,43960,Netherlands,43970,Sweden,43960,Netherlands,90,96,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/285023/289273/400021472?language=en,data/raw/2026/fifa/timelines/m035_400021472.json
2026,36,400021475,2026-06-21T04:00:00Z,group,Group F,43888,Tunisia,43819,Japan,43819,Japan,90,97,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/285023/289273/400021475?language=en,data/raw/2026/fifa/timelines/m036_400021475.json
2026,37,400021487,2026-06-21T22:00:00Z,group,Group H,43930,Uruguay,43850,Cabo Verde,,,90,99,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/285023/289273/400021487?language=en,data/raw/2026/fifa/timelines/m037_400021487.json
2026,38,400021483,2026-06-21T16:00:00Z,group,Group H,43969,Spain,43835,Saudi Arabia,43969,Spain,90,99,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/285023/289273/400021483?language=en,data/raw/2026/fifa/timelines/m038_400021483.json
2026,39,400021477,2026-06-21T19:00:00Z,group,Group G,43935,Belgium,43817,IR Iran,,,90,96,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/285023/289273/400021477?language=en,data/raw/2026/fifa/timelines/m039_400021477.json
2026,40,400021480,2026-06-22T01:00:00Z,group,Group G,43978,New Zealand,43855,Egypt,43855,Egypt,90,101,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/285023/289273/400021480?language=en,data/raw/2026/fifa/timelines/m040_400021480.json
2026,41,400021491,2026-06-23T00:00:00Z,group,Group I,43961,Norway,43879,Senegal,43961,Norway,90,101,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/285023/289273/400021491?language=en,data/raw/2026/fifa/timelines/m041_400021491.json
2026,42,400021492,2026-06-22T21:00:00Z,group,Group I,43946,France,43818,Iraq,43946,France,90,93,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/285023/289273/400021492?language=en,data/raw/2026/fifa/timelines/m042_400021492.json
2026,43,400021494,2026-06-22T17:00:00Z,group,Group J,43922,Argentina,43934,Austria,43922,Argentina,90,98,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/285023/289273/400021494?language=en,data/raw/2026/fifa/timelines/m043_400021494.json
2026,44,400021499,2026-06-23T03:00:00Z,group,Group J,43820,Jordan,43843,Algeria,43843,Algeria,90,98,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/285023/289273/400021499?language=en,data/raw/2026/fifa/timelines/m044_400021499.json
2026,45,400021506,2026-06-23T20:00:00Z,group,Group L,43942,England,43860,Ghana,,,90,97,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/285023/289273/400021506?language=en,data/raw/2026/fifa/timelines/m045_400021506.json
2026,46,400021511,2026-06-23T23:00:00Z,group,Group L,43914,Panama,43938,Croatia,43938,Croatia,90,96,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/285023/289273/400021511?language=en,data/raw/2026/fifa/timelines/m046_400021511.json
2026,47,400021503,2026-06-23T17:00:00Z,group,Group K,43963,Portugal,44005,Uzbekistan,43963,Portugal,90,96,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/285023/289273/400021503?language=en,data/raw/2026/fifa/timelines/m047_400021503.json
2026,48,400021501,2026-06-24T02:00:00Z,group,Group K,43926,Colombia,20014,Congo DR,43926,Colombia,90,97,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/285023/289273/400021501?language=en,data/raw/2026/fifa/timelines/m048_400021501.json
2026,49,400021455,2026-06-24T22:00:00Z,group,Group C,43967,Scotland,43924,Brazil,43924,Brazil,90,97,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/285023/289273/400021455?language=en,data/raw/2026/fifa/timelines/m049_400021455.json
2026,50,400021452,2026-06-24T22:00:00Z,group,Group C,43872,Morocco,43908,Haiti,43872,Morocco,90,99,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/285023/289273/400021452?language=en,data/raw/2026/fifa/timelines/m050_400021452.json
2026,51,400021451,2026-06-24T19:00:00Z,group,Group B,43971,Switzerland,43899,Canada,43971,Switzerland,90,97,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/285023/289273/400021451?language=en,data/raw/2026/fifa/timelines/m051_400021451.json
2026,52,400021448,2026-06-24T19:00:00Z,group,Group B,44037,Bosnia and Herzegovina,43834,Qatar,44037,Bosnia and Herzegovina,90,97,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/285023/289273/400021448?language=en,data/raw/2026/fifa/timelines/m052_400021448.json
2026,53,400021444,2026-06-25T01:00:00Z,group,Group A,43995,Czechia,43911,Mexico,43911,Mexico,90,97,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/285023/289273/400021444?language=en,data/raw/2026/fifa/timelines/m053_400021444.json
2026,54,400021445,2026-06-25T01:00:00Z,group,Group A,43883,South Africa,43822,Korea Republic,43883,South Africa,90,97,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/285023/289273/400021445?language=en,data/raw/2026/fifa/timelines/m054_400021445.json
2026,55,400021468,2026-06-25T20:00:00Z,group,Group E,1895293,Curaçao,43854,Côte d'Ivoire,43854,Côte d'Ivoire,90,97,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/285023/289273/400021468?language=en,data/raw/2026/fifa/timelines/m055_400021468.json
2026,56,400021466,2026-06-25T20:00:00Z,group,Group E,43927,Ecuador,43948,Germany,43927,Ecuador,90,98,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/285023/289273/400021466?language=en,data/raw/2026/fifa/timelines/m056_400021466.json
2026,57,400021471,2026-06-25T23:00:00Z,group,Group F,43819,Japan,43970,Sweden,,,90,98,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/285023/289273/400021471?language=en,data/raw/2026/fifa/timelines/m057_400021471.json
2026,58,400021473,2026-06-25T23:00:00Z,group,Group F,43888,Tunisia,43960,Netherlands,43960,Netherlands,90,96,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/285023/289273/400021473?language=en,data/raw/2026/fifa/timelines/m058_400021473.json
2026,59,400021459,2026-06-26T02:00:00Z,group,Group D,43972,Türkiye,43921,USA,43972,Türkiye,90,99,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/285023/289273/400021459?language=en,data/raw/2026/fifa/timelines/m059_400021459.json
2026,60,400021461,2026-06-26T02:00:00Z,group,Group D,43928,Paraguay,43976,Australia,,,90,96,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/285023/289273/400021461?language=en,data/raw/2026/fifa/timelines/m060_400021461.json
2026,61,400021489,2026-06-26T19:00:00Z,group,Group I,43961,Norway,43946,France,43946,France,90,96,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/285023/289273/400021489?language=en,data/raw/2026/fifa/timelines/m061_400021489.json
2026,62,400021493,2026-06-26T19:00:00Z,group,Group I,43879,Senegal,43818,Iraq,43879,Senegal,90,97,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/285023/289273/400021493?language=en,data/raw/2026/fifa/timelines/m062_400021493.json
2026,63,400021479,2026-06-27T03:00:00Z,group,Group G,43855,Egypt,43817,IR Iran,,,90,99,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/285023/289273/400021479?language=en,data/raw/2026/fifa/timelines/m063_400021479.json
2026,64,400021481,2026-06-27T03:00:00Z,group,Group G,43978,New Zealand,43935,Belgium,43935,Belgium,90,96,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/285023/289273/400021481?language=en,data/raw/2026/fifa/timelines/m064_400021481.json
2026,65,400021485,2026-06-27T00:00:00Z,group,Group H,43850,Cabo Verde,43835,Saudi Arabia,,,90,96,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/285023/289273/400021485?language=en,data/raw/2026/fifa/timelines/m065_400021485.json
2026,66,400021484,2026-06-27T00:00:00Z,group,Group H,43930,Uruguay,43969,Spain,43969,Spain,90,97,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/285023/289273/400021484?language=en,data/raw/2026/fifa/timelines/m066_400021484.json
2026,67,400021508,2026-06-27T21:00:00Z,group,Group L,43914,Panama,43942,England,43942,England,90,98,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/285023/289273/400021508?language=en,data/raw/2026/fifa/timelines/m067_400021508.json
2026,68,400021509,2026-06-27T21:00:00Z,group,Group L,43938,Croatia,43860,Ghana,43938,Croatia,90,98,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/285023/289273/400021509?language=en,data/raw/2026/fifa/timelines/m068_400021509.json
2026,69,400021497,2026-06-28T02:00:00Z,group,Group J,43843,Algeria,43934,Austria,,,90,97,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/285023/289273/400021497?language=en,data/raw/2026/fifa/timelines/m069_400021497.json
2026,70,400021495,2026-06-28T02:00:00Z,group,Group J,43820,Jordan,43922,Argentina,43922,Argentina,90,96,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/285023/289273/400021495?language=en,data/raw/2026/fifa/timelines/m070_400021495.json
2026,71,400021505,2026-06-27T23:30:00Z,group,Group K,43926,Colombia,43963,Portugal,,,90,96,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/285023/289273/400021505?language=en,data/raw/2026/fifa/timelines/m071_400021505.json
2026,72,400021500,2026-06-27T23:30:00Z,group,Group K,20014,Congo DR,44005,Uzbekistan,20014,Congo DR,90,99,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/285023/289273/400021500?language=en,data/raw/2026/fifa/timelines/m072_400021500.json
2026,73,400021518,2026-06-28T19:00:00Z,round_of_32,,43883,South Africa,43899,Canada,43899,Canada,90,97,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/285023/289287/400021518?language=en,data/raw/2026/fifa/timelines/m073_400021518.json
2026,74,400021513,2026-06-29T20:30:00Z,round_of_32,,43948,Germany,43928,Paraguay,43928,Paraguay,120,123,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/285023/289287/400021513?language=en,data/raw/2026/fifa/timelines/m074_400021513.json
2026,75,400021522,2026-06-30T01:00:00Z,round_of_32,,43960,Netherlands,43872,Morocco,43872,Morocco,120,122,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/285023/289287/400021522?language=en,data/raw/2026/fifa/timelines/m075_400021522.json
2026,76,400021516,2026-06-29T17:00:00Z,round_of_32,,43924,Brazil,43819,Japan,43924,Brazil,90,101,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/285023/289287/400021516?language=en,data/raw/2026/fifa/timelines/m076_400021516.json
2026,77,400021523,2026-06-30T21:00:00Z,round_of_32,,43946,France,43970,Sweden,43946,France,90,95,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/285023/289287/400021523?language=en,data/raw/2026/fifa/timelines/m077_400021523.json
2026,78,400021514,2026-06-30T17:00:00Z,round_of_32,,43854,Côte d'Ivoire,43961,Norway,43961,Norway,90,98,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/285023/289287/400021514?language=en,data/raw/2026/fifa/timelines/m078_400021514.json
2026,79,400021520,2026-07-01T02:00:00Z,round_of_32,,43911,Mexico,43927,Ecuador,43911,Mexico,90,99,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/285023/289287/400021520?language=en,data/raw/2026/fifa/timelines/m079_400021520.json
2026,80,400021512,2026-07-01T16:00:00Z,round_of_32,,43942,England,20014,Congo DR,43942,England,90,97,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/285023/289287/400021512?language=en,data/raw/2026/fifa/timelines/m080_400021512.json
2026,81,400021524,2026-07-02T00:00:00Z,round_of_32,,43921,USA,44037,Bosnia and Herzegovina,43921,USA,90,101,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/285023/289287/400021524?language=en,data/raw/2026/fifa/timelines/m081_400021524.json
2026,82,400021525,2026-07-01T20:00:00Z,round_of_32,,43935,Belgium,43879,Senegal,43935,Belgium,120,132,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/285023/289287/400021525?language=en,data/raw/2026/fifa/timelines/m082_400021525.json
2026,83,400021526,2026-07-02T23:00:00Z,round_of_32,,43963,Portugal,43938,Croatia,43963,Portugal,90,109,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/285023/289287/400021526?language=en,data/raw/2026/fifa/timelines/m083_400021526.json
2026,84,400021519,2026-07-02T19:00:00Z,round_of_32,,43969,Spain,43934,Austria,43969,Spain,90,97,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/285023/289287/400021519?language=en,data/raw/2026/fifa/timelines/m084_400021519.json
2026,85,400021527,2026-07-03T03:00:00Z,round_of_32,,43971,Switzerland,43843,Algeria,43971,Switzerland,90,97,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/285023/289287/400021527?language=en,data/raw/2026/fifa/timelines/m085_400021527.json
2026,86,400021521,2026-07-03T22:00:00Z,round_of_32,,43922,Argentina,43850,Cabo Verde,43922,Argentina,120,124,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/285023/289287/400021521?language=en,data/raw/2026/fifa/timelines/m086_400021521.json
2026,87,400021517,2026-07-04T01:30:00Z,round_of_32,,43926,Colombia,43860,Ghana,43926,Colombia,90,98,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/285023/289287/400021517?language=en,data/raw/2026/fifa/timelines/m087_400021517.json
2026,88,400021515,2026-07-03T18:00:00Z,round_of_32,,43976,Australia,43855,Egypt,43855,Egypt,120,123,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/285023/289287/400021515?language=en,data/raw/2026/fifa/timelines/m088_400021515.json
2026,89,400021533,2026-07-04T21:00:00Z,round_of_16,,43928,Paraguay,43946,France,43946,France,90,101,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/285023/289288/400021533?language=en,data/raw/2026/fifa/timelines/m089_400021533.json
2026,90,400021530,2026-07-04T17:00:00Z,round_of_16,,43899,Canada,43872,Morocco,43872,Morocco,90,100,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/285023/289288/400021530?language=en,data/raw/2026/fifa/timelines/m090_400021530.json
2026,91,400021532,2026-07-05T20:00:00Z,round_of_16,,43924,Brazil,43961,Norway,43961,Norway,90,102,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/285023/289288/400021532?language=en,data/raw/2026/fifa/timelines/m091_400021532.json
2026,92,400021531,2026-07-06T01:00:00Z,round_of_16,,43911,Mexico,43942,England,43942,England,90,103,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/285023/289288/400021531?language=en,data/raw/2026/fifa/timelines/m092_400021531.json
2026,93,400021529,2026-07-06T19:00:00Z,round_of_16,,43963,Portugal,43969,Spain,43969,Spain,90,99,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/285023/289288/400021529?language=en,data/raw/2026/fifa/timelines/m093_400021529.json
2026,94,400021534,2026-07-07T00:00:00Z,round_of_16,,43921,USA,43935,Belgium,43935,Belgium,90,95,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/285023/289288/400021534?language=en,data/raw/2026/fifa/timelines/m094_400021534.json
2026,95,400021528,2026-07-07T16:00:00Z,round_of_16,,43922,Argentina,43855,Egypt,43922,Argentina,90,102,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/285023/289288/400021528?language=en,data/raw/2026/fifa/timelines/m095_400021528.json
2026,96,400021535,2026-07-07T20:00:00Z,round_of_16,,43971,Switzerland,43926,Colombia,43971,Switzerland,120,122,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/285023/289288/400021535?language=en,data/raw/2026/fifa/timelines/m096_400021535.json
2026,97,400021536,2026-07-09T20:00:00Z,quarter_final,,43946,France,43872,Morocco,43946,France,90,97,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/285023/289289/400021536?language=en,data/raw/2026/fifa/timelines/m097_400021536.json
2026,98,400021538,2026-07-10T19:00:00Z,quarter_final,,43969,Spain,43935,Belgium,43969,Spain,90,98,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/285023/289289/400021538?language=en,data/raw/2026/fifa/timelines/m098_400021538.json
2026,99,400021539,2026-07-11T21:00:00Z,quarter_final,,43961,Norway,43942,England,43942,England,120,123,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/285023/289289/400021539?language=en,data/raw/2026/fifa/timelines/m099_400021539.json
2026,100,400021537,2026-07-12T01:00:00Z,quarter_final,,43922,Argentina,43971,Switzerland,43922,Argentina,120,125,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/285023/289289/400021537?language=en,data/raw/2026/fifa/timelines/m100_400021537.json
