edition,match_number,match_id,date_utc,stage,venue_side,team_id,team,opponent_team_id,opponent,primary_cohort,in_play_player_cards,fouls,rho,exp_match_min,exp_match_per_foul,opponent_exp_match_min,opponent_exp_match_per_foul,d_exp_match,d_exp_match_per_foul
2026,60,400021461,2026-06-26T02:00:00Z,group,home,43928,Paraguay,43976,Australia,yes,1,9,2,19,2.111111,50,8.333333,-31,-6.222222
2026,60,400021461,2026-06-26T02:00:00Z,group,away,43976,Australia,43928,Paraguay,yes,1,6,2,50,8.333333,19,2.111111,31,6.222222
2026,61,400021489,2026-06-26T19:00:00Z,group,home,43961,Norway,43946,France,yes,1,9,2,86,9.555556,22,2,64,7.555556
2026,61,400021489,2026-06-26T19:00:00Z,group,away,43946,France,43961,Norway,yes,1,11,2,22,2,86,9.555556,-64,-7.555556
2026,62,400021493,2026-06-26T19:00:00Z,group,home,43879,Senegal,43818,Iraq,yes,2,10,2,95,9.5,197,17.909091,-102,-8.409091
2026,62,400021493,2026-06-26T19:00:00Z,group,away,43818,Iraq,43879,Senegal,no,3,11,2,197,17.909091,95,9.5,102,8.409091
2026,63,400021479,2026-06-27T03:00:00Z,group,home,43855,Egypt,43817,IR Iran,yes,3,11,2,145,13.181818,162,10.125,-17,3.056818
2026,63,400021479,2026-06-27T03:00:00Z,group,away,43817,IR Iran,43855,Egypt,no,4,16,2,162,10.125,145,13.181818,17,-3.056818
2026,64,400021481,2026-06-27T03:00:00Z,group,home,43978,New Zealand,43935,Belgium,no,2,10,2,90,9,0,0,90,9
2026,64,400021481,2026-06-27T03:00:00Z,group,away,43935,Belgium,43978,New Zealand,yes,0,7,2,0,0,90,9,-90,-9
2026,65,400021485,2026-06-27T00:00:00Z,group,home,43850,Cabo Verde,43835,Saudi Arabia,yes,1,10,2,88,8.8,124,7.75,-36,1.05
2026,65,400021485,2026-06-27T00:00:00Z,group,away,43835,Saudi Arabia,43850,Cabo Verde,no,3,16,2,124,7.75,88,8.8,36,-1.05
2026,66,400021484,2026-06-27T00:00:00Z,group,home,43930,Uruguay,43969,Spain,no,4,14,2,92,6.571429,51,3.642857,41,2.928571
2026,66,400021484,2026-06-27T00:00:00Z,group,away,43969,Spain,43930,Uruguay,yes,1,14,2,51,3.642857,92,6.571429,-41,-2.928571
2026,67,400021508,2026-06-27T21:00:00Z,group,home,43914,Panama,43942,England,no,2,16,2,60,3.75,38,2.923077,22,0.826923
2026,67,400021508,2026-06-27T21:00:00Z,group,away,43942,England,43914,Panama,yes,1,13,2,38,2.923077,60,3.75,-22,-0.826923
2026,68,400021509,2026-06-27T21:00:00Z,group,home,43938,Croatia,43860,Ghana,yes,1,9,2,30,3.333333,4,0.307692,26,3.025641
2026,68,400021509,2026-06-27T21:00:00Z,group,away,43860,Ghana,43938,Croatia,yes,1,13,2,4,0.307692,30,3.333333,-26,-3.025641
2026,69,400021497,2026-06-28T02:00:00Z,group,home,43843,Algeria,43934,Austria,yes,0,3,2,0,0,86,12.285714,-86,-12.285714
2026,69,400021497,2026-06-28T02:00:00Z,group,away,43934,Austria,43843,Algeria,yes,1,7,2,86,12.285714,0,0,86,12.285714
2026,70,400021495,2026-06-28T02:00:00Z,group,home,43820,Jordan,43922,Argentina,no,3,13,2,113,8.692308,0,0,113,8.692308
2026,70,400021495,2026-06-28T02:00:00Z,group,away,43922,Argentina,43820,Jordan,yes,0,7,2,0,0,113,8.692308,-113,-8.692308
2026,71,400021505,2026-06-27T23:30:00Z,group,home,43926,Colombia,43963,Portugal,yes,1,12,2,10,0.833333,0,0,10,0.833333
2026,71,400021505,2026-06-27T23:30:00Z,group,away,43963,Portugal,43926,Colombia,yes,0,6,2,0,0,10,0.833333,-10,-0.833333
2026,72,400021500,2026-06-27T23:30:00Z,group,home,20014,Congo DR,44005,Uzbekistan,yes,3,6,2,165,27.5,108,6.75,57,20.75
2026,72,400021500,2026-06-27T23:30:00Z,group,away,44005,Uzbekistan,20014,Congo DR,no,2,16,2,108,6.75,165,27.5,-57,-20.75
2026,73,400021518,2026-06-28T19:00:00Z,round_of_32,home,43883,South Africa,43899,Canada,yes,0,10,2,0,0,73,4.5625,-73,-4.5625
2026,73,400021518,2026-06-28T19:00:00Z,round_of_32,away,43899,Canada,43883,South Africa,yes,2,16,2,73,4.5625,0,0,73,4.5625
2026,74,400021513,2026-06-29T20:30:00Z,round_of_32,home,43948,Germany,43928,Paraguay,yes,2,18,2,25,1.388889,64,5.333333,-39,-3.944444
2026,74,400021513,2026-06-29T20:30:00Z,round_of_32,away,43928,Paraguay,43948,Germany,yes,2,12,2,64,5.333333,25,1.388889,39,3.944444
2026,75,400021522,2026-06-30T01:00:00Z,round_of_32,home,43960,Netherlands,43872,Morocco,yes,0,18,2,0,0,75,5,-75,-5
2026,75,400021522,2026-06-30T01:00:00Z,round_of_32,away,43872,Morocco,43960,Netherlands,yes,1,15,2,75,5,0,0,75,5
2026,76,400021516,2026-06-29T17:00:00Z,round_of_32,home,43924,Brazil,43819,Japan,yes,2,4,2,140,35,162,12.461538,-22,22.538462
2026,76,400021516,2026-06-29T17:00:00Z,round_of_32,away,43819,Japan,43924,Brazil,yes,3,13,2,162,12.461538,140,35,22,-22.538462
2026,77,400021523,2026-06-30T21:00:00Z,round_of_32,home,43946,France,43970,Sweden,yes,0,14,2,0,0,0,0,0,0
2026,77,400021523,2026-06-30T21:00:00Z,round_of_32,away,43970,Sweden,43946,France,yes,0,10,2,0,0,0,0,0,0
2026,78,400021514,2026-06-30T17:00:00Z,round_of_32,home,43854,Côte d'Ivoire,43961,Norway,yes,0,6,2,0,0,52,7.428571,-52,-7.428571
2026,78,400021514,2026-06-30T17:00:00Z,round_of_32,away,43961,Norway,43854,Côte d'Ivoire,yes,1,7,2,52,7.428571,0,0,52,7.428571
2026,79,400021520,2026-07-01T02:00:00Z,round_of_32,home,43911,Mexico,43927,Ecuador,yes,0,10,2,0,0,67,4.785714,-67,-4.785714
2026,79,400021520,2026-07-01T02:00:00Z,round_of_32,away,43927,Ecuador,43911,Mexico,yes,4,14,2,67,4.785714,0,0,67,4.785714
2026,80,400021512,2026-07-01T16:00:00Z,round_of_32,home,43942,England,20014,Congo DR,yes,1,10,2,78,7.8,70,5.833333,8,1.966667
2026,80,400021512,2026-07-01T16:00:00Z,round_of_32,away,20014,Congo DR,43942,England,yes,1,12,2,70,5.833333,78,7.8,-8,-1.966667
2026,81,400021524,2026-07-02T00:00:00Z,round_of_32,home,43921,USA,44037,Bosnia and Herzegovina,yes,1,7,2,74,10.571429,21,1.615385,53,8.956044
2026,81,400021524,2026-07-02T00:00:00Z,round_of_32,away,44037,Bosnia and Herzegovina,43921,USA,yes,1,13,2,21,1.615385,74,10.571429,-53,-8.956044
2026,82,400021525,2026-07-01T20:00:00Z,round_of_32,home,43935,Belgium,43879,Senegal,yes,1,22,2,68,3.090909,65,5.416667,3,-2.325758
2026,82,400021525,2026-07-01T20:00:00Z,round_of_32,away,43879,Senegal,43935,Belgium,yes,1,12,2,65,5.416667,68,3.090909,-3,2.325758
2026,83,400021526,2026-07-02T23:00:00Z,round_of_32,home,43963,Portugal,43938,Croatia,yes,1,6,2,92,15.333333,61,5.083333,31,10.25
2026,83,400021526,2026-07-02T23:00:00Z,round_of_32,away,43938,Croatia,43963,Portugal,yes,2,12,2,61,5.083333,92,15.333333,-31,-10.25
2026,84,400021519,2026-07-02T19:00:00Z,round_of_32,home,43969,Spain,43934,Austria,yes,0,8,2,0,0,14,0.933333,-14,-0.933333
2026,84,400021519,2026-07-02T19:00:00Z,round_of_32,away,43934,Austria,43969,Spain,yes,1,15,2,14,0.933333,0,0,14,0.933333
2026,85,400021527,2026-07-03T03:00:00Z,round_of_32,home,43971,Switzerland,43843,Algeria,yes,0,10,2,0,0,86,7.166667,-86,-7.166667
2026,85,400021527,2026-07-03T03:00:00Z,round_of_32,away,43843,Algeria,43971,Switzerland,yes,2,12,2,86,7.166667,0,0,86,7.166667
2026,86,400021521,2026-07-03T22:00:00Z,round_of_32,home,43922,Argentina,43850,Cabo Verde,yes,1,13,2,9,0.692308,56,4.666667,-47,-3.974359
2026,86,400021521,2026-07-03T22:00:00Z,round_of_32,away,43850,Cabo Verde,43922,Argentina,yes,1,12,2,56,4.666667,9,0.692308,47,3.974359
2026,87,400021517,2026-07-04T01:30:00Z,round_of_32,home,43926,Colombia,43860,Ghana,yes,2,14,2,106,7.571429,103,10.3,3,-2.728571
2026,87,400021517,2026-07-04T01:30:00Z,round_of_32,away,43860,Ghana,43926,Colombia,yes,3,10,2,103,10.3,106,7.571429,-3,2.728571
2026,88,400021515,2026-07-03T18:00:00Z,round_of_32,home,43976,Australia,43855,Egypt,yes,0,12,2,0,0,22,1.571429,-22,-1.571429
2026,88,400021515,2026-07-03T18:00:00Z,round_of_32,away,43855,Egypt,43976,Australia,yes,2,14,2,22,1.571429,0,0,22,1.571429
2026,89,400021533,2026-07-04T21:00:00Z,round_of_16,home,43928,Paraguay,43946,France,yes,0,13,2,0,0,106,9.636364,-106,-9.636364
2026,89,400021533,2026-07-04T21:00:00Z,round_of_16,away,43946,France,43928,Paraguay,yes,3,11,2,106,9.636364,0,0,106,9.636364
2026,90,400021530,2026-07-04T17:00:00Z,round_of_16,home,43899,Canada,43872,Morocco,yes,4,24,2,201,8.375,244,17.428571,-43,-9.053571
2026,90,400021530,2026-07-04T17:00:00Z,round_of_16,away,43872,Morocco,43899,Canada,yes,4,14,2,244,17.428571,201,8.375,43,9.053571
2026,91,400021532,2026-07-05T20:00:00Z,round_of_16,home,43924,Brazil,43961,Norway,yes,1,7,2,6,0.857143,0,0,6,0.857143
2026,91,400021532,2026-07-05T20:00:00Z,round_of_16,away,43961,Norway,43924,Brazil,yes,0,6,2,0,0,6,0.857143,-6,-0.857143
2026,92,400021531,2026-07-06T01:00:00Z,round_of_16,home,43911,Mexico,43942,England,yes,2,14,2,37,2.642857,271,38.714286,-234,-36.071429
2026,92,400021531,2026-07-06T01:00:00Z,round_of_16,away,43942,England,43911,Mexico,yes,5,7,2,271,38.714286,37,2.642857,234,36.071429
2026,93,400021529,2026-07-06T19:00:00Z,round_of_16,home,43963,Portugal,43969,Spain,yes,2,9,2,16,1.777778,1,0.076923,15,1.700855
2026,93,400021529,2026-07-06T19:00:00Z,round_of_16,away,43969,Spain,43963,Portugal,yes,1,13,2,1,0.076923,16,1.777778,-15,-1.700855
2026,94,400021534,2026-07-07T00:00:00Z,round_of_16,home,43921,USA,43935,Belgium,yes,2,11,2,86,7.818182,0,0,86,7.818182
2026,94,400021534,2026-07-07T00:00:00Z,round_of_16,away,43935,Belgium,43921,USA,yes,0,9,2,0,0,86,7.818182,-86,-7.818182
2026,95,400021528,2026-07-07T16:00:00Z,round_of_16,home,43922,Argentina,43855,Egypt,yes,0,13,2,0,0,21,1.909091,-21,-1.909091
2026,95,400021528,2026-07-07T16:00:00Z,round_of_16,away,43855,Egypt,43922,Argentina,yes,3,11,2,21,1.909091,0,0,21,1.909091
2026,96,400021535,2026-07-07T20:00:00Z,round_of_16,home,43971,Switzerland,43926,Colombia,yes,3,22,2,151,6.863636,90,4.285714,61,2.577922
2026,96,400021535,2026-07-07T20:00:00Z,round_of_16,away,43926,Colombia,43971,Switzerland,yes,2,21,2,90,4.285714,151,6.863636,-61,-2.577922
2026,97,400021536,2026-07-09T20:00:00Z,quarter_final,home,43946,France,43872,Morocco,yes,0,10,2,0,0,34,2.615385,-34,-2.615385
2026,97,400021536,2026-07-09T20:00:00Z,quarter_final,away,43872,Morocco,43946,France,yes,1,13,2,34,2.615385,0,0,34,2.615385
2026,98,400021538,2026-07-10T19:00:00Z,quarter_final,home,43969,Spain,43935,Belgium,yes,2,13,2,60,4.615385,16,0.888889,44,3.726496
2026,98,400021538,2026-07-10T19:00:00Z,quarter_final,away,43935,Belgium,43969,Spain,yes,2,18,2,16,0.888889,60,4.615385,-44,-3.726496
2026,99,400021539,2026-07-11T21:00:00Z,quarter_final,home,43961,Norway,43942,England,yes,1,10,2,6,0.6,0,0,6,0.6
2026,99,400021539,2026-07-11T21:00:00Z,quarter_final,away,43942,England,43961,Norway,yes,0,8,2,0,0,6,0.6,-6,-0.6
2026,100,400021537,2026-07-12T01:00:00Z,quarter_final,home,43922,Argentina,43971,Switzerland,yes,3,14,2,66,4.714286,187,10.388889,-121,-5.674603
2026,100,400021537,2026-07-12T01:00:00Z,quarter_final,away,43971,Switzerland,43922,Argentina,yes,2,18,2,187,10.388889,66,4.714286,121,5.674603
