edition,match_number,match_id,date_utc,stage,venue_side,team_id,team,opponent_team_id,opponent,primary_cohort,in_play_player_cards,fouls,rho,clock_variant,exp_match_min,exp_match_per_foul,opponent_exp_match_min,opponent_exp_match_per_foul,d_exp_match,d_exp_match_per_foul
2014,40,300186484,2014-06-24T16:00:00Z,group,away,43942,England,43901,Costa Rica,no,2,16,2,end_minus_one,76.26,4.76625,33.13,1.840556,43.13,2.925694
2014,40,300186484,2014-06-24T16:00:00Z,group,home,43901,Costa Rica,43942,England,yes,1,18,2,source_end,34.13,1.896111,78.26,4.89125,-44.13,-2.995139
2014,40,300186484,2014-06-24T16:00:00Z,group,away,43942,England,43901,Costa Rica,no,2,16,2,source_end,78.26,4.89125,34.13,1.896111,44.13,2.995139
2014,41,300186482,2014-06-25T20:00:00Z,group,home,43909,Honduras,43971,Switzerland,no,1,17,2,end_minus_one,27.02,1.589412,0,0,27.02,1.589412
2014,41,300186482,2014-06-25T20:00:00Z,group,away,43971,Switzerland,43909,Honduras,yes,0,17,2,end_minus_one,0,0,27.02,1.589412,-27.02,-1.589412
2014,41,300186482,2014-06-25T20:00:00Z,group,home,43909,Honduras,43971,Switzerland,no,1,17,2,source_end,28.02,1.648235,0,0,28.02,1.648235
2014,41,300186482,2014-06-25T20:00:00Z,group,away,43971,Switzerland,43909,Honduras,yes,0,17,2,source_end,0,0,28.02,1.648235,-28.02,-1.648235
2014,42,300186515,2014-06-25T20:00:00Z,group,home,43927,Ecuador,43946,France,no,2,17,2,end_minus_one,99.84,5.872941,0,0,99.84,5.872941
2014,42,300186515,2014-06-25T20:00:00Z,group,away,43946,France,43927,Ecuador,yes,0,6,2,end_minus_one,0,0,99.84,5.872941,-99.84,-5.872941
2014,42,300186515,2014-06-25T20:00:00Z,group,home,43927,Ecuador,43946,France,no,2,17,2,source_end,102.84,6.049412,0,0,102.84,6.049412
2014,42,300186515,2014-06-25T20:00:00Z,group,away,43946,France,43927,Ecuador,yes,0,6,2,source_end,0,0,102.84,6.049412,-102.84,-6.049412
2014,43,300186458,2014-06-25T16:00:00Z,group,home,43876,Nigeria,43922,Argentina,yes,2,16,2,end_minus_one,88.6,5.5375,0,0,88.6,5.5375
2014,43,300186458,2014-06-25T16:00:00Z,group,away,43922,Argentina,43876,Nigeria,yes,0,5,2,end_minus_one,0,0,88.6,5.5375,-88.6,-5.5375
2014,43,300186458,2014-06-25T16:00:00Z,group,home,43876,Nigeria,43922,Argentina,yes,2,16,2,source_end,90.6,5.6625,0,0,90.6,5.6625
2014,43,300186458,2014-06-25T16:00:00Z,group,away,43922,Argentina,43876,Nigeria,yes,0,5,2,source_end,0,0,90.6,5.6625,-90.6,-5.6625
2014,44,300186464,2014-06-25T16:00:00Z,group,home,44037,Bosnia-Herzegovina,43817,Iran,no,1,20,2,end_minus_one,16.37,0.8185,5.37,0.315882,11,0.502618
2014,44,300186464,2014-06-25T16:00:00Z,group,away,43817,Iran,44037,Bosnia-Herzegovina,no,1,17,2,end_minus_one,5.37,0.315882,16.37,0.8185,-11,-0.502618
2014,44,300186464,2014-06-25T16:00:00Z,group,home,44037,Bosnia-Herzegovina,43817,Iran,no,1,20,2,source_end,17.37,0.8685,6.37,0.374706,11,0.493794
2014,44,300186464,2014-06-25T16:00:00Z,group,away,43817,Iran,44037,Bosnia-Herzegovina,no,1,17,2,source_end,6.37,0.374706,17.37,0.8685,-11,-0.493794
2014,45,300186469,2014-06-26T16:00:00Z,group,home,43921,United States,43948,Germany,yes,2,15,2,end_minus_one,89.16,5.944,83.08,9.231111,6.08,-3.287111
2014,45,300186469,2014-06-26T16:00:00Z,group,away,43948,Germany,43921,United States,yes,1,9,2,end_minus_one,83.08,9.231111,89.16,5.944,-6.08,3.287111
2014,45,300186469,2014-06-26T16:00:00Z,group,home,43921,United States,43948,Germany,yes,2,15,2,source_end,91.16,6.077333,84.08,9.342222,7.08,-3.264889
2014,45,300186469,2014-06-26T16:00:00Z,group,away,43948,Germany,43921,United States,yes,1,9,2,source_end,84.08,9.342222,91.16,6.077333,-7.08,3.264889
2014,46,300186476,2014-06-26T16:00:00Z,group,home,43963,Portugal,43860,Ghana,no,1,21,2,end_minus_one,1.12,0.053333,113.36,7.085,-112.24,-7.031667
2014,46,300186476,2014-06-26T16:00:00Z,group,away,43860,Ghana,43963,Portugal,no,3,16,2,end_minus_one,113.36,7.085,1.12,0.053333,112.24,7.031667
2014,46,300186476,2014-06-26T16:00:00Z,group,home,43963,Portugal,43860,Ghana,no,1,21,2,source_end,2.12,0.100952,116.36,7.2725,-114.24,-7.171548
2014,46,300186476,2014-06-26T16:00:00Z,group,away,43860,Ghana,43963,Portugal,no,3,16,2,source_end,116.36,7.2725,2.12,0.100952,114.24,7.171548
2014,47,300186480,2014-06-26T20:00:00Z,group,home,43822,Korea Republic,43935,Belgium,no,1,16,2,end_minus_one,59.43,3.714375,143.29,11.940833,-83.86,-8.226458
2014,47,300186480,2014-06-26T20:00:00Z,group,away,43935,Belgium,43822,Korea Republic,yes,2,12,2,end_minus_one,143.29,11.940833,59.43,3.714375,83.86,8.226458
2014,47,300186480,2014-06-26T20:00:00Z,group,home,43822,Korea Republic,43935,Belgium,no,1,16,2,source_end,60.43,3.776875,146.29,12.190833,-85.86,-8.413958
2014,47,300186480,2014-06-26T20:00:00Z,group,away,43935,Belgium,43822,Korea Republic,yes,2,12,2,source_end,146.29,12.190833,60.43,3.776875,85.86,8.413958
2014,48,300186506,2014-06-26T20:00:00Z,group,home,43843,Algeria,43965,Russia,yes,3,15,2,end_minus_one,63.36,4.224,72.24,5.16,-8.88,-0.936
2014,48,300186506,2014-06-26T20:00:00Z,group,away,43965,Russia,43843,Algeria,no,2,14,2,end_minus_one,72.24,5.16,63.36,4.224,8.88,0.936
2014,48,300186506,2014-06-26T20:00:00Z,group,home,43843,Algeria,43965,Russia,yes,3,15,2,source_end,66.36,4.424,74.24,5.302857,-7.88,-0.878857
2014,48,300186506,2014-06-26T20:00:00Z,group,away,43965,Russia,43843,Algeria,no,2,14,2,source_end,74.24,5.302857,66.36,4.424,7.88,0.878857
2014,49,300186487,2014-06-28T16:00:00Z,round_of_16,home,43924,Brazil,43925,Chile,yes,4,28,2,end_minus_one,166,5.928571,201,8.73913,-35,-2.810559
2014,49,300186487,2014-06-28T16:00:00Z,round_of_16,away,43925,Chile,43924,Brazil,yes,3,23,2,end_minus_one,201,8.73913,166,5.928571,35,2.810559
2014,49,300186487,2014-06-28T16:00:00Z,round_of_16,home,43924,Brazil,43925,Chile,yes,4,28,2,source_end,170,6.071429,204,8.869565,-34,-2.798137
2014,49,300186487,2014-06-28T16:00:00Z,round_of_16,away,43925,Chile,43924,Brazil,yes,3,23,2,source_end,204,8.869565,170,6.071429,34,2.798137
2014,50,300186491,2014-06-28T20:00:00Z,round_of_16,home,43926,Colombia,43930,Uruguay,yes,1,19,2,end_minus_one,15.15,0.797368,54.3,3.194118,-39.15,-2.396749
2014,50,300186491,2014-06-28T20:00:00Z,round_of_16,away,43930,Uruguay,43926,Colombia,yes,2,17,2,end_minus_one,54.3,3.194118,15.15,0.797368,39.15,2.396749
2014,50,300186491,2014-06-28T20:00:00Z,round_of_16,home,43926,Colombia,43930,Uruguay,yes,1,19,2,source_end,16.15,0.85,56.3,3.311765,-40.15,-2.461765
2014,50,300186491,2014-06-28T20:00:00Z,round_of_16,away,43930,Uruguay,43926,Colombia,yes,2,17,2,source_end,56.3,3.311765,16.15,0.85,40.15,2.461765
2014,51,300186508,2014-06-29T16:00:00Z,round_of_16,home,43960,Netherlands,43911,Mexico,yes,0,8,2,end_minus_one,0,0,34.74,2.895,-34.74,-2.895
2014,51,300186508,2014-06-29T16:00:00Z,round_of_16,away,43911,Mexico,43960,Netherlands,yes,3,12,2,end_minus_one,34.74,2.895,0,0,34.74,2.895
2014,51,300186508,2014-06-29T16:00:00Z,round_of_16,home,43960,Netherlands,43911,Mexico,yes,0,8,2,source_end,0,0,37.74,3.145,-37.74,-3.145
2014,51,300186508,2014-06-29T16:00:00Z,round_of_16,away,43911,Mexico,43960,Netherlands,yes,3,12,2,source_end,37.74,3.145,0,0,37.74,3.145
2014,52,300186459,2014-06-29T20:00:00Z,round_of_16,home,43901,Costa Rica,43949,Greece,yes,6,22,2,end_minus_one,415,18.863636,136,8.5,279,10.363636
2014,52,300186459,2014-06-29T20:00:00Z,round_of_16,away,43949,Greece,43901,Costa Rica,yes,2,16,2,end_minus_one,136,8.5,415,18.863636,-279,-10.363636
2014,52,300186459,2014-06-29T20:00:00Z,round_of_16,home,43901,Costa Rica,43949,Greece,yes,6,22,2,source_end,422,19.181818,138,8.625,284,10.556818
2014,52,300186459,2014-06-29T20:00:00Z,round_of_16,away,43949,Greece,43901,Costa Rica,yes,2,16,2,source_end,138,8.625,422,19.181818,-284,-10.556818
2014,53,300186462,2014-06-30T16:00:00Z,round_of_16,home,43946,France,43876,Nigeria,yes,1,12,2,end_minus_one,40.03,3.335833,0,0,40.03,3.335833
2014,53,300186462,2014-06-30T16:00:00Z,round_of_16,away,43876,Nigeria,43946,France,yes,0,15,2,end_minus_one,0,0,40.03,3.335833,-40.03,-3.335833
2014,53,300186462,2014-06-30T16:00:00Z,round_of_16,home,43946,France,43876,Nigeria,yes,1,12,2,source_end,41.03,3.419167,0,0,41.03,3.419167
2014,53,300186462,2014-06-30T16:00:00Z,round_of_16,away,43876,Nigeria,43946,France,yes,0,15,2,source_end,0,0,41.03,3.419167,-41.03,-3.419167
2014,54,300186460,2014-06-30T20:00:00Z,round_of_16,home,43948,Germany,43843,Algeria,yes,1,11,2,end_minus_one,15.28,1.389091,80.28,4.014,-65,-2.624909
2014,54,300186460,2014-06-30T20:00:00Z,round_of_16,away,43843,Algeria,43948,Germany,yes,1,20,2,end_minus_one,80.28,4.014,15.28,1.389091,65,2.624909
2014,54,300186460,2014-06-30T20:00:00Z,round_of_16,home,43948,Germany,43843,Algeria,yes,1,11,2,source_end,16.28,1.48,81.28,4.064,-65,-2.584
2014,54,300186460,2014-06-30T20:00:00Z,round_of_16,away,43843,Algeria,43948,Germany,yes,1,20,2,source_end,81.28,4.064,16.28,1.48,65,2.584
2014,55,300186503,2014-07-01T16:00:00Z,round_of_16,home,43922,Argentina,43971,Switzerland,yes,3,18,2,end_minus_one,41.24,2.291111,141.16,4.867586,-99.92,-2.576475
2014,55,300186503,2014-07-01T16:00:00Z,round_of_16,away,43971,Switzerland,43922,Argentina,yes,2,29,2,end_minus_one,141.16,4.867586,41.24,2.291111,99.92,2.576475
2014,55,300186503,2014-07-01T16:00:00Z,round_of_16,home,43922,Argentina,43971,Switzerland,yes,3,18,2,source_end,44.24,2.457778,143.16,4.936552,-98.92,-2.478774
2014,55,300186503,2014-07-01T16:00:00Z,round_of_16,away,43971,Switzerland,43922,Argentina,yes,2,29,2,source_end,143.16,4.936552,44.24,2.457778,98.92,2.478774
2014,56,300186497,2014-07-01T20:00:00Z,round_of_16,home,43935,Belgium,43921,United States,yes,1,27,2,end_minus_one,79.08,2.928889,103.08,9.370909,-24,-6.44202
2014,56,300186497,2014-07-01T20:00:00Z,round_of_16,away,43921,United States,43935,Belgium,yes,1,11,2,end_minus_one,103.08,9.370909,79.08,2.928889,24,6.44202
2014,56,300186497,2014-07-01T20:00:00Z,round_of_16,home,43935,Belgium,43921,United States,yes,1,27,2,source_end,80.08,2.965926,104.08,9.461818,-24,-6.495892
2014,56,300186497,2014-07-01T20:00:00Z,round_of_16,away,43921,United States,43935,Belgium,yes,1,11,2,source_end,104.08,9.461818,80.08,2.965926,24,6.495892
2014,57,300186461,2014-07-04T20:00:00Z,quarter_final,home,43924,Brazil,43926,Colombia,yes,2,31,2,end_minus_one,48.1,1.551613,54.1,2.352174,-6,-0.800561
2014,57,300186461,2014-07-04T20:00:00Z,quarter_final,away,43926,Colombia,43924,Brazil,yes,2,23,2,end_minus_one,54.1,2.352174,48.1,1.551613,6,0.800561
2014,57,300186461,2014-07-04T20:00:00Z,quarter_final,home,43924,Brazil,43926,Colombia,yes,2,31,2,source_end,50.1,1.616129,56.1,2.43913,-6,-0.823001
2014,57,300186461,2014-07-04T20:00:00Z,quarter_final,away,43926,Colombia,43924,Brazil,yes,2,23,2,source_end,56.1,2.43913,50.1,1.616129,6,0.823001
2014,58,300186485,2014-07-04T16:00:00Z,quarter_final,home,43946,France,43948,Germany,yes,0,15,2,end_minus_one,0,0,55.2,3.066667,-55.2,-3.066667
2014,58,300186485,2014-07-04T16:00:00Z,quarter_final,away,43948,Germany,43946,France,yes,2,18,2,end_minus_one,55.2,3.066667,0,0,55.2,3.066667
2014,58,300186485,2014-07-04T16:00:00Z,quarter_final,home,43946,France,43948,Germany,yes,0,15,2,source_end,0,0,57.2,3.177778,-57.2,-3.177778
2014,58,300186485,2014-07-04T16:00:00Z,quarter_final,away,43948,Germany,43946,France,yes,2,18,2,source_end,57.2,3.177778,0,0,57.2,3.177778
2014,59,300186488,2014-07-05T20:00:00Z,quarter_final,home,43960,Netherlands,43901,Costa Rica,yes,2,15,2,end_minus_one,67,4.466667,207,15.923077,-140,-11.45641
2014,59,300186488,2014-07-05T20:00:00Z,quarter_final,away,43901,Costa Rica,43960,Netherlands,yes,4,13,2,end_minus_one,207,15.923077,67,4.466667,140,11.45641
2014,59,300186488,2014-07-05T20:00:00Z,quarter_final,home,43960,Netherlands,43901,Costa Rica,yes,2,15,2,source_end,69,4.6,211,16.230769,-142,-11.630769
2014,59,300186488,2014-07-05T20:00:00Z,quarter_final,away,43901,Costa Rica,43960,Netherlands,yes,4,13,2,source_end,211,16.230769,69,4.6,142,11.630769
2014,60,300186504,2014-07-05T16:00:00Z,quarter_final,home,43922,Argentina,43935,Belgium,yes,1,11,2,end_minus_one,20.08,1.825455,69.16,4.94,-49.08,-3.114545
2014,60,300186504,2014-07-05T16:00:00Z,quarter_final,away,43935,Belgium,43922,Argentina,yes,2,14,2,end_minus_one,69.16,4.94,20.08,1.825455,49.08,3.114545
2014,60,300186504,2014-07-05T16:00:00Z,quarter_final,home,43922,Argentina,43935,Belgium,yes,1,11,2,source_end,21.08,1.916364,71.16,5.082857,-50.08,-3.166494
2014,60,300186504,2014-07-05T16:00:00Z,quarter_final,away,43935,Belgium,43922,Argentina,yes,2,14,2,source_end,71.16,5.082857,21.08,1.916364,50.08,3.166494
2014,61,300186474,2014-07-08T20:00:00Z,semi_final,home,43924,Brazil,43948,Germany,yes,1,11,2,end_minus_one,23.98,2.18,0,0,23.98,2.18
2014,61,300186474,2014-07-08T20:00:00Z,semi_final,away,43948,Germany,43924,Brazil,yes,0,14,2,end_minus_one,0,0,23.98,2.18,-23.98,-2.18
2014,61,300186474,2014-07-08T20:00:00Z,semi_final,home,43924,Brazil,43948,Germany,yes,1,11,2,source_end,24.98,2.270909,0,0,24.98,2.270909
2014,61,300186474,2014-07-08T20:00:00Z,semi_final,away,43948,Germany,43924,Brazil,yes,0,14,2,source_end,0,0,24.98,2.270909,-24.98,-2.270909
2014,62,300186490,2014-07-09T20:00:00Z,semi_final,home,43960,Netherlands,43922,Argentina,yes,2,15,2,end_minus_one,92,6.133333,72,7.2,20,-1.066667
2014,62,300186490,2014-07-09T20:00:00Z,semi_final,away,43922,Argentina,43960,Netherlands,yes,1,10,2,end_minus_one,72,7.2,92,6.133333,-20,1.066667
2014,62,300186490,2014-07-09T20:00:00Z,semi_final,home,43960,Netherlands,43922,Argentina,yes,2,15,2,source_end,94,6.266667,73,7.3,21,-1.033333
2014,62,300186490,2014-07-09T20:00:00Z,semi_final,away,43922,Argentina,43960,Netherlands,yes,1,10,2,source_end,73,7.3,94,6.266667,-21,1.033333
2014,63,300186502,2014-07-12T20:00:00Z,third_place,home,43924,Brazil,43960,Netherlands,yes,3,16,2,end_minus_one,161.84,10.115,145.56,7.278,16.28,2.837
2014,63,300186502,2014-07-12T20:00:00Z,third_place,away,43960,Netherlands,43924,Brazil,yes,2,20,2,end_minus_one,145.56,7.278,161.84,10.115,-16.28,-2.837
2014,63,300186502,2014-07-12T20:00:00Z,third_place,home,43924,Brazil,43960,Netherlands,yes,3,16,2,source_end,164.84,10.3025,147.56,7.378,17.28,2.9245
2014,63,300186502,2014-07-12T20:00:00Z,third_place,away,43960,Netherlands,43924,Brazil,yes,2,20,2,source_end,147.56,7.378,164.84,10.3025,-17.28,-2.9245
2014,64,300186501,2014-07-13T19:00:00Z,final,home,43948,Germany,43922,Argentina,yes,2,20,2,end_minus_one,184.96,9.248,118.96,7.435,66,1.813
2014,64,300186501,2014-07-13T19:00:00Z,final,away,43922,Argentina,43948,Germany,yes,2,16,2,end_minus_one,118.96,7.435,184.96,9.248,-66,-1.813
2014,64,300186501,2014-07-13T19:00:00Z,final,home,43948,Germany,43922,Argentina,yes,2,20,2,source_end,186.96,9.348,120.96,7.56,66,1.788
2014,64,300186501,2014-07-13T19:00:00Z,final,away,43922,Argentina,43948,Germany,yes,2,16,2,source_end,120.96,7.56,186.96,9.348,-66,-1.788
2018,1,300331503,2018-06-14T15:00:00Z,group,home,43965,Russia,43835,Saudi Arabia,yes,1,22,2,end_minus_one,6,0.272727,1,0.1,5,0.172727
2018,1,300331503,2018-06-14T15:00:00Z,group,away,43835,Saudi Arabia,43965,Russia,no,1,10,2,end_minus_one,1,0.1,6,0.272727,-5,-0.172727
2018,1,300331503,2018-06-14T15:00:00Z,group,home,43965,Russia,43835,Saudi Arabia,yes,1,22,2,source_end,7,0.318182,2,0.2,5,0.118182
2018,1,300331503,2018-06-14T15:00:00Z,group,away,43835,Saudi Arabia,43965,Russia,no,1,10,2,source_end,2,0.2,7,0.318182,-5,-0.118182
2018,2,300353632,2018-06-15T12:00:00Z,group,home,43855,Egypt,43930,Uruguay,no,2,12,2,end_minus_one,2,0.166667,0,0,2,0.166667
2018,2,300353632,2018-06-15T12:00:00Z,group,away,43930,Uruguay,43855,Egypt,yes,0,6,2,end_minus_one,0,0,2,0.166667,-2,-0.166667
2018,2,300353632,2018-06-15T12:00:00Z,group,home,43855,Egypt,43930,Uruguay,no,2,12,2,source_end,4,0.333333,0,0,4,0.333333
2018,2,300353632,2018-06-15T12:00:00Z,group,away,43930,Uruguay,43855,Egypt,yes,0,6,2,source_end,0,0,4,0.333333,-4,-0.333333
2018,3,300331524,2018-06-15T18:00:00Z,group,home,43963,Portugal,43969,Spain,yes,1,12,2,end_minus_one,67,5.583333,78,7.8,-11,-2.216667
2018,3,300331524,2018-06-15T18:00:00Z,group,away,43969,Spain,43963,Portugal,yes,1,10,2,end_minus_one,78,7.8,67,5.583333,11,2.216667
2018,3,300331524,2018-06-15T18:00:00Z,group,home,43963,Portugal,43969,Spain,yes,1,12,2,source_end,68,5.666667,79,7.9,-11,-2.233333
2018,3,300331524,2018-06-15T18:00:00Z,group,away,43969,Spain,43963,Portugal,yes,1,10,2,source_end,79,7.9,68,5.666667,11,2.233333
2018,4,300331526,2018-06-15T15:00:00Z,group,home,43872,Morocco,43817,Iran,no,1,22,2,end_minus_one,62,2.818182,139,9.928571,-77,-7.11039
2018,4,300331526,2018-06-15T15:00:00Z,group,away,43817,Iran,43872,Morocco,no,3,14,2,end_minus_one,139,9.928571,62,2.818182,77,7.11039
2018,4,300331526,2018-06-15T15:00:00Z,group,home,43872,Morocco,43817,Iran,no,1,22,2,source_end,63,2.863636,142,10.142857,-79,-7.279221
2018,4,300331526,2018-06-15T15:00:00Z,group,away,43817,Iran,43872,Morocco,no,3,14,2,source_end,142,10.142857,63,2.863636,79,7.279221
2018,5,300331533,2018-06-16T10:00:00Z,group,home,43946,France,43976,Australia,yes,1,16,2,end_minus_one,19,1.1875,128,6.736842,-109,-5.549342
2018,5,300331533,2018-06-16T10:00:00Z,group,away,43976,Australia,43946,France,no,3,19,2,end_minus_one,128,6.736842,19,1.1875,109,5.549342
2018,5,300331533,2018-06-16T10:00:00Z,group,home,43946,France,43976,Australia,yes,1,16,2,source_end,20,1.25,131,6.894737,-111,-5.644737
2018,5,300331533,2018-06-16T10:00:00Z,group,away,43976,Australia,43946,France,no,3,19,2,source_end,131,6.894737,20,1.25,111,5.644737
2018,6,300331528,2018-06-16T16:00:00Z,group,home,43929,Peru,43941,Denmark,no,1,10,2,end_minus_one,57,5.7,11,0.611111,46,5.088889
2018,6,300331528,2018-06-16T16:00:00Z,group,away,43941,Denmark,43929,Peru,yes,2,18,2,end_minus_one,11,0.611111,57,5.7,-46,-5.088889
2018,6,300331528,2018-06-16T16:00:00Z,group,home,43929,Peru,43941,Denmark,no,1,10,2,source_end,58,5.8,13,0.722222,45,5.077778
2018,6,300331528,2018-06-16T16:00:00Z,group,away,43941,Denmark,43929,Peru,yes,2,18,2,source_end,13,0.722222,58,5.8,-45,-5.077778
2018,7,300331515,2018-06-16T13:00:00Z,group,home,43922,Argentina,43951,Iceland,yes,0,10,2,end_minus_one,0,0,0,0,0,0
2018,7,300331515,2018-06-16T13:00:00Z,group,away,43951,Iceland,43922,Argentina,no,0,15,2,end_minus_one,0,0,0,0,0,0
2018,7,300331515,2018-06-16T13:00:00Z,group,home,43922,Argentina,43951,Iceland,yes,0,10,2,source_end,0,0,0,0,0,0
2018,7,300331515,2018-06-16T13:00:00Z,group,away,43951,Iceland,43922,Argentina,no,0,15,2,source_end,0,0,0,0,0,0
2018,8,300331523,2018-06-16T19:00:00Z,group,home,43938,Croatia,43876,Nigeria,yes,2,20,2,end_minus_one,69,3.45,24,1.5,45,1.95
2018,8,300331523,2018-06-16T19:00:00Z,group,away,43876,Nigeria,43938,Croatia,no,1,16,2,end_minus_one,24,1.5,69,3.45,-45,-1.95
2018,8,300331523,2018-06-16T19:00:00Z,group,home,43938,Croatia,43876,Nigeria,yes,2,20,2,source_end,71,3.55,25,1.5625,46,1.9875
2018,8,300331523,2018-06-16T19:00:00Z,group,away,43876,Nigeria,43938,Croatia,no,1,16,2,source_end,25,1.5625,71,3.55,-46,-1.9875
2018,9,300331525,2018-06-17T18:00:00Z,group,home,43924,Brazil,43971,Switzerland,yes,1,12,2,end_minus_one,49,4.083333,124,6.526316,-75,-2.442982
2018,9,300331525,2018-06-17T18:00:00Z,group,away,43971,Switzerland,43924,Brazil,yes,3,19,2,end_minus_one,124,6.526316,49,4.083333,75,2.442982
2018,9,300331525,2018-06-17T18:00:00Z,group,home,43924,Brazil,43971,Switzerland,yes,1,12,2,source_end,50,4.166667,127,6.684211,-77,-2.517544
2018,9,300331525,2018-06-17T18:00:00Z,group,away,43971,Switzerland,43924,Brazil,yes,3,19,2,source_end,127,6.684211,50,4.166667,77,2.517544
2018,10,300331529,2018-06-17T12:00:00Z,group,home,43901,Costa Rica,1902465,Serbia,no,2,18,2,end_minus_one,116,6.444444,38,2.533333,78,3.911111
2018,10,300331529,2018-06-17T12:00:00Z,group,away,1902465,Serbia,43901,Costa Rica,no,2,15,2,end_minus_one,38,2.533333,116,6.444444,-78,-3.911111
2018,10,300331529,2018-06-17T12:00:00Z,group,home,43901,Costa Rica,1902465,Serbia,no,2,18,2,source_end,118,6.555556,39,2.6,79,3.955556
2018,10,300331529,2018-06-17T12:00:00Z,group,away,1902465,Serbia,43901,Costa Rica,no,2,15,2,source_end,39,2.6,118,6.555556,-79,-3.955556
2018,11,300331502,2018-06-17T15:00:00Z,group,home,43948,Germany,43911,Mexico,no,2,10,2,end_minus_one,19,1.9,56,3.733333,-37,-1.833333
2018,11,300331502,2018-06-17T15:00:00Z,group,away,43911,Mexico,43948,Germany,yes,2,15,2,end_minus_one,56,3.733333,19,1.9,37,1.833333
2018,11,300331502,2018-06-17T15:00:00Z,group,home,43948,Germany,43911,Mexico,no,2,10,2,source_end,21,2.1,58,3.866667,-37,-1.766667
2018,11,300331502,2018-06-17T15:00:00Z,group,away,43911,Mexico,43948,Germany,yes,2,15,2,source_end,58,3.866667,21,2.1,37,1.766667
2018,12,300331499,2018-06-18T12:00:00Z,group,home,43970,Sweden,43822,Korea Republic,yes,1,20,2,end_minus_one,33,1.65,120,5.217391,-87,-3.567391
2018,12,300331499,2018-06-18T12:00:00Z,group,away,43822,Korea Republic,43970,Sweden,no,2,23,2,end_minus_one,120,5.217391,33,1.65,87,3.567391
2018,12,300331499,2018-06-18T12:00:00Z,group,home,43970,Sweden,43822,Korea Republic,yes,1,20,2,source_end,34,1.7,122,5.304348,-88,-3.604348
2018,12,300331499,2018-06-18T12:00:00Z,group,away,43822,Korea Republic,43970,Sweden,no,2,23,2,source_end,122,5.304348,34,1.7,88,3.604348
2018,13,300331539,2018-06-18T15:00:00Z,group,home,43935,Belgium,43914,Panama,yes,3,17,2,end_minus_one,121,7.117647,248,13.777778,-127,-6.660131
2018,13,300331539,2018-06-18T15:00:00Z,group,away,43914,Panama,43935,Belgium,no,5,18,2,end_minus_one,248,13.777778,121,7.117647,127,6.660131
2018,13,300331539,2018-06-18T15:00:00Z,group,home,43935,Belgium,43914,Panama,yes,3,17,2,source_end,124,7.294118,253,14.055556,-129,-6.761438
2018,13,300331539,2018-06-18T15:00:00Z,group,away,43914,Panama,43935,Belgium,no,5,18,2,source_end,253,14.055556,124,7.294118,129,6.761438
2018,14,300331554,2018-06-18T18:00:00Z,group,home,43888,Tunisia,43942,England,no,0,14,2,end_minus_one,0,0,60,7.5,-60,-7.5
2018,14,300331554,2018-06-18T18:00:00Z,group,away,43942,England,43888,Tunisia,yes,1,8,2,end_minus_one,60,7.5,0,0,60,7.5
2018,14,300331554,2018-06-18T18:00:00Z,group,home,43888,Tunisia,43942,England,no,0,14,2,source_end,0,0,61,7.625,-61,-7.625
2018,14,300331554,2018-06-18T18:00:00Z,group,away,43942,England,43888,Tunisia,yes,1,8,2,source_end,61,7.625,0,0,61,7.625
2018,15,300331545,2018-06-19T15:00:00Z,group,home,43962,Poland,43879,Senegal,no,1,8,2,end_minus_one,82,10.25,67,4.466667,15,5.783333
2018,15,300331545,2018-06-19T15:00:00Z,group,away,43879,Senegal,43962,Poland,no,2,15,2,end_minus_one,67,4.466667,82,10.25,-15,-5.783333
2018,15,300331545,2018-06-19T15:00:00Z,group,home,43962,Poland,43879,Senegal,no,1,8,2,source_end,83,10.375,69,4.6,14,5.775
2018,15,300331545,2018-06-19T15:00:00Z,group,away,43879,Senegal,43962,Poland,no,2,15,2,source_end,69,4.6,83,10.375,-14,-5.775
2018,16,300331550,2018-06-19T12:00:00Z,group,home,43926,Colombia,43819,Japan,yes,3,15,2,end_minus_one,222,14.8,2,0.222222,220,14.577778
2018,16,300331550,2018-06-19T12:00:00Z,group,away,43819,Japan,43926,Colombia,yes,1,9,2,end_minus_one,2,0.222222,222,14.8,-220,-14.577778
2018,16,300331550,2018-06-19T12:00:00Z,group,home,43926,Colombia,43819,Japan,yes,3,15,2,source_end,226,15.066667,3,0.333333,223,14.733333
2018,16,300331550,2018-06-19T12:00:00Z,group,away,43819,Japan,43926,Colombia,yes,1,9,2,source_end,3,0.333333,226,15.066667,-223,-14.733333
2018,17,300331495,2018-06-19T18:00:00Z,group,home,43965,Russia,43855,Egypt,yes,1,11,2,end_minus_one,10,0.909091,37,3.7,-27,-2.790909
2018,17,300331495,2018-06-19T18:00:00Z,group,away,43855,Egypt,43965,Russia,no,1,10,2,end_minus_one,37,3.7,10,0.909091,27,2.790909
2018,17,300331495,2018-06-19T18:00:00Z,group,home,43965,Russia,43855,Egypt,yes,1,11,2,source_end,11,1,38,3.8,-27,-2.8
2018,17,300331495,2018-06-19T18:00:00Z,group,away,43855,Egypt,43965,Russia,no,1,10,2,source_end,38,3.8,11,1,27,2.8
2018,18,300331530,2018-06-20T15:00:00Z,group,home,43930,Uruguay,43835,Saudi Arabia,yes,0,10,2,end_minus_one,0,0,0,0,0,0
